ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
1213,6212,5672010,6212,5946010
1213,6212,5672010,6212,5947010
1213,6212,5672010,6212,5948010
1213,6212,5672010,6212,5948010
1213,6212,5672010,6212,5948820
1213,6212,5672010,6212,5949370
1213,6212,5672010,6212,5950370
1213,6212,5672010,6212,5951370
1213,6212,5672010,6212,5952370
1213,6212,5672010,6212,5953370
1213,6212,5672010,6212,5954370
1213,6212,5672010,6212,5955370
1213,6212,5672010,6212,5955370
1213,6212,5672010,6212,5955370
1213,6212,5672010,6212,5955370
1213,6212,5672010,6212,5955370
1213,6212,5672010,6212,5956020
1213,6212,5672010,6212,5956020
1213,6212,5672010,6212,5956490
1213,6212,5672010,6212,5957490
1213,6212,5672010,6212,5958490
1213,6212,5672010,6212,5959040
1213,6212,5672010,6212,5959040
1213,6212,5672010,6212,5959850
1213,6212,5672010,6212,5960500
1213,6212,5672010,6212,5961310
1213,6212,5672010,6212,5962120
1213,6212,5672010,6212,5962340
1213,6212,5672010,6212,5963340
1213,6212,5672010,6212,5964150
1213,6212,5672010,6212,5965150
1213,6212,5672010,6212,5965960
1213,6212,5672010,6212,5966960
1213,6212,5672010,6212,5967960
1213,6212,5672010,6212,5968770
1213,6212,5672010,6212,5969580
1213,6212,5672010,6212,5970580
1213,6212,5672010,6212,5971580
1213,6212,5672010,6212,5979580
1213,6212,5672010,6212,5980580
1213,6212,5672010,6212,5981390
1213,6212,5672010,6212,5982200
1213,6212,5672010,6212,5983200
1213,6212,5672010,6212,5984010
1213,6212,5672010,6212,5984010
1213,6212,5672010,6212,5984480
1213,6212,5672010,6212,5985480
1213,6212,5672010,6212,5985850
1213,6212,5672010,6212,5986850
1213,6212,5672010,6212,5987850
1213,6212,5672010,6212,5988850
1213,6212,5672010,6212,5988850
1213,6212,5672010,6212,5989850
1213,6212,5672010,6212,5990070
1213,6212,5672010,6212,5990070
1213,6212,5672010,6212,5991070
1213,6212,5672010,6212,5992070
1213,6212,5672010,6212,5993070
1213,6212,5672010,6212,5993540
1213,6212,5672010,6212,5993540
1213,6212,5672010,6212,5993910
1213,6212,5672010,6212,5994910
1213,6212,5672010,6212,5995910
1213,6212,5672010,6212,5996910
1213,6212,5672010,6212,5996910
1213,6212,5672010,6212,5997910
1213,6212,5672010,6212,5997910
1213,6212,5672010,6212,5998910
1213,6212,5672010,6212,5999910
1213,6212,5672010,6212,6000910
1213,6212,5672120,6212,6001020
1213,6212,5672120,6212,6001020
1213,6212,5672120,6212,6002020
1213,6212,5672120,6212,6002490
1213,6212,5672120,6212,6003490
1213,6212,5672120,6212,6003490
1213,6212,5672120,6212,6004490
1213,6212,5672120,6212,6004490
1213,6212,5672120,6212,6005300
1213,6212,5672120,6212,6006110
1213,6212,5672120,6212,6006760
1213,6212,5672120,6212,6010760
1213,6212,5672120,6212,6010760
1213,6212,5672120,6212,6010760
1213,6212,5672120,6212,6011410
1213,6212,5672120,6212,6011410
1213,6212,5672120,6212,6011410
1213,6212,5672120,6212,6012060
1213,6212,5672120,6212,6013060
1213,6212,5672120,6212,6013530
1213,6212,5672120,6212,6013850
1213,6212,5672120,6212,6013850
1213,6212,5672120,6212,6014850
1213,6212,5672120,6212,6015220
1213,6212,5672120,6212,6016220
1213,6212,5672120,6212,6017220
1213,6212,5672120,6212,6017770
1213,6212,5672120,6212,6018770
1213,6212,5672120,6212,6019420
1213,6212,5672120,6212,6020070
1213,6212,5672120,6212,6020070
1213,6212,5672120,6212,6021070
1213,6212,5672120,6212,6022070
1213,6212,5672120,6212,6022070
1213,6212,5672120,6212,6022540
1213,6212,5672120,6212,6022860
1213,6212,5672120,6212,6023860
1213,6212,5672120,6212,6024860
1213,6212,5672120,6212,6025670
1213,6212,5672120,6212,6026480
1213,6212,5672120,6212,6026480
1213,6212,5672120,6212,6027480
1213,6212,5672120,6212,6027800
1213,6212,5672120,6212,6028800
1213,6212,5672120,6212,6029800
1213,6212,5672280,6212,6029960
1213,6212,5672280,6212,6029960
1213,6212,5672280,6212,6030430
1213,6212,5672280,6212,6030900
1213,6212,5672280,6212,6031220
1213,6212,5672930,6212,6031870
1213,6212,5672930,6212,6032870
1213,6212,5672930,6212,6033870
1213,6212,5672930,6212,6034680
1213,6212,5672930,6212,6035680
1213,6212,5672930,6212,6036680
1213,6212,5672930,6212,6036680
1213,6212,5672930,6212,6037680
1213,6212,5672930,6212,6038680
1213,6212,5672930,6212,6039680
1213,6212,5672930,6212,6040150
1213,6212,5672930,6212,6040800
1213,6212,5672930,6212,6041800
1213,6212,5672930,6212,6042030
1213,6212,5672930,6212,6043030
1213,6212,5672930,6212,6044030
1213,6212,5672930,6212,6044840
1213,6212,5672930,6212,6045840
1213,6212,5672930,6212,6046840
1213,6212,5672930,6212,6046840
1213,6212,5672930,6212,6047840
1213,6212,5672930,6212,6047840
1213,6212,5672930,6212,6048840
1213,6212,5672930,6212,6049650
1213,6212,5672930,6212,6050650
1213,6212,5672930,6212,6050650
1213,6212,5672930,6212,6051650
1213,6212,5672930,6212,6052650
1213,6212,5672930,6212,6053650
1213,6212,5672930,6212,6054300
1213,6212,5672930,6212,6054890
1213,6212,5672930,6212,6055700
1213,6212,5672930,6212,6055700
1213,6212,5672930,6212,6055700
1213,6212,5672930,6212,6056170
1213,6212,5672930,6212,6056640
1213,6212,5672930,6212,6057640
1213,6212,5672930,6212,6058640
1213,6212,5672930,6212,6059640
1213,6212,5672930,6212,6060640
1213,6212,5672930,6212,6060640
1213,6212,5672930,6212,6061640
1213,6212,5672930,6212,6062640
1213,6212,5672930,6212,6063110
1213,6212,5672930,6212,6063580
1213,6212,5672930,6212,6063580
1213,6212,5672930,6212,6064580
1213,6212,5672930,6212,6065390
1213,6212,5672930,6212,6066390
1213,6212,5672930,6212,6066390
1213,6212,5672930,6212,6067200
1213,6212,5672930,6212,6067790
1213,6212,5672930,6212,6068790
1213,6212,5672930,6212,6069260
1213,6212,5672930,6212,6070260
1213,6212,5672930,6212,6071260
1213,6212,5672930,6212,6071260
1213,6212,5672930,6212,6072260
1213,6212,5672930,6212,6072260
1213,6212,5672930,6212,6073260
1213,6212,5672930,6212,6073580
1213,6212,5672930,6212,6074580
1213,6212,5672930,6212,6075580
1213,6212,5672930,6212,6075580
1213,6212,5672930,6212,6076580
1213,6212,5672930,6212,6077580
1213,6212,5672930,6212,6078580
1213,6212,5672930,6212,6078800
1213,6212,5672930,6212,6079800
1213,6212,5672930,6212,6080270
1213,6212,5672930,6212,6080270
1213,6212,5672930,6212,6080640
1213,6212,5672930,6212,6081640
1213,6212,5672930,6212,6082110
1213,6212,5672930,6212,6082580
1213,6212,5672930,6212,6083390
1213,6212,5672930,6212,6084200
1213,6212,5672930,6212,6084670
1213,6212,5672930,6212,6085480
1213,6212,5672930,6212,6085480
1213,6212,5672930,6212,6085800
1213,6212,5672930,6212,6086800
1213,6212,5672930,6212,6086800
1213,6212,5672930,6212,6087390
1213,6212,5672930,6212,6088390
1213,6212,5672930,6212,6089200
1213,6212,5672930,6212,6090200
1213,6212,5672930,6212,6090200
1213,6212,5672930,6212,6091200
1213,6212,5672930,6212,6092200
1213,6212,5672930,6212,6093010
1213,6212,5672930,6212,6094010
1213,6212,5673040,6212,6094120
1213,6212,5673040,6212,6095120
1213,6212,5673040,6212,6096120
1213,6212,5673040,6212,6097120
1213,6212,5673040,6212,6097930
1213,6212,5673040,6212,6098930
1213,6212,5673040,6212,6099930
1213,6212,5673040,6212,6099930
1213,6212,5673040,6212,6100930
1213,6212,5673040,6212,6101930
1213,6212,5673040,6212,6102930
1213,6212,5673040,6212,6102930
1213,6212,5673040,6212,6103930
1213,6212,5674040,6212,6104930
1213,6212,5674040,6212,6105930
1213,6212,5674040,6212,6105930
1213,6212,5674040,6212,6105930
1213,6212,5674040,6212,6106400
1213,6212,5674040,6212,6106870
1213,6212,5674040,6212,6107870
1213,6212,5674040,6212,6108870
1213,6212,5674040,6212,6109340
1213,6212,5674040,6212,6109340
1213,6212,5674040,6212,6110340
1213,6212,5674040,6212,6111340
1213,6212,5674040,6212,6111340
1213,6212,5674040,6212,6111660
1213,6212,5674040,6212,6112660
1213,6212,5674040,6212,6113030
1213,6212,5674040,6212,6113840
1213,6212,5674040,6212,6114310
1213,6212,5674040,6212,6114530
1213,6212,5674040,6212,6114530
1213,6212,5674040,6212,6115340
1213,6212,5674040,6212,6115340
1213,6212,5674040,6212,6115340
1213,6212,5674040,6212,6116340
1213,6212,5674040,6212,6116340
1213,6212,5674040,6212,6117340
1213,6212,5674040,6212,6118340
1213,6212,5674040,6212,6118810
1213,6212,5674040,6212,6119810
1213,6212,5674040,6212,6120620
1213,6212,5674040,6212,6121620
1213,6212,5674040,6212,6122620
1213,6212,5674040,6212,6123620
1213,6212,5674040,6212,6124620
1213,6212,5674040,6212,6124620
1213,6212,5674040,6212,6125090
1213,6212,5674040,6212,6125320
1213,6212,5674040,6212,6126130
1213,6212,5674040,6212,6127130
1213,6212,5674040,6212,6128130
1213,6212,5674040,6212,6129130
1213,6212,5674040,6212,6130130
1213,6212,5674040,6212,6131130
1213,6212,5674040,6212,6132130
1213,6212,5674040,6212,6132130
1213,6212,5674040,6212,6132940
1213,6212,5674040,6212,6133940
1213,6212,5674040,6212,6134940
1213,6212,5674040,6212,6135170
1213,6212,5674040,6212,6136170
1213,6212,5674040,6212,6136980
1213,6212,5674040,6212,6137790
1213,6212,5674040,6212,6138790
1213,6212,5674040,6212,6139600
1213,6212,5674040,6212,6140600
1213,6212,5674040,6212,6140820
1213,6212,5674040,6212,6141290
1213,6212,5674040,6212,6142290
1213,6212,5674040,6212,6143100
1213,6212,5674040,6212,6143650
1213,6212,5674040,6212,6144650
1213,6212,5674040,6212,6145460
1213,6212,5674040,6212,6145460
1213,6212,5674040,6212,6145930
1213,6212,5674040,6212,6146930
1213,6212,5674040,6212,6146930
1213,6212,5674040,6212,6146930
1213,6212,5674040,6212,6147930
1213,6212,5674040,6212,6148930
1213,6212,5674040,6212,6149930
1213,6212,5674040,6212,6149930
1213,6212,5674040,6212,6150930
1213,6212,5674040,6212,6151930
1213,6212,5674040,6212,6152160
1213,6212,5674040,6212,6153160
1213,6212,5674040,6212,6154160
1213,6212,5674040,6212,6154160
1213,6212,5674040,6212,6155160
1213,6212,5674040,6212,6155160
1213,6212,5674040,6212,6155970
1213,6212,5674040,6212,6156970
1213,6212,5674040,6212,6157970
1213,6212,5674040,6212,6158780
1213,6212,5674040,6212,6159780
1213,6212,5674040,6212,6160590
1213,6212,5674040,6212,6161590
1213,6212,5674040,6212,6161590
1213,6212,5674040,6212,6162400
1213,6212,5674040,6212,6162400
1213,6212,5674040,6212,6163210
1213,6212,5674040,6212,6164210
1213,6212,5674040,6212,6164680
1213,6212,5674040,6212,6165330
1213,6212,5674040,6212,6166330
1213,6212,5674040,6212,6167140
1213,6212,5674040,6212,6168140
1213,6212,5674040,6212,6169140
1213,6212,5674040,6212,6170140
1213,6212,5674040,6212,6171140
1213,6212,5674040,6212,6171460
1213,6212,5674040,6212,6171780
1213,6212,5674040,6212,6172010
1213,6212,5674040,6212,6172010
1213,6212,5674040,6212,6173010
1213,6212,5674040,6212,6174010
1213,6212,5674040,6212,6174820
1213,6212,5674040,6212,6175820
1213,6212,5674040,6212,6176820
1213,6212,5674040,6212,6177050
1213,6212,5674040,6212,6177860
1213,6212,5674040,6212,6177860
1213,6212,5674040,6212,6178860
1213,6212,5674040,6212,6179860
1213,6212,5674040,6212,6180860
1213,6212,5674040,6212,6181860
1213,6212,5674040,6212,6182860
1213,6212,5674040,6212,6190860
1213,6212,5674040,6212,6191860
1213,6212,5674040,6212,6192860
1213,6212,5674040,6212,6193670
1213,6212,5674040,6212,6194670
1213,6212,5674040,6212,6195480
1213,6212,5674040,6212,6196480
1213,6212,5674040,6212,6196480
1213,6212,5674040,6212,6196480
1213,6212,5674040,6212,6197290
1213,6212,5674040,6212,6198290
1213,6212,5674040,6212,6198290
1213,6212,5674040,6212,6199290
1213,6212,5674040,6212,6200100
1213,6212,5674040,6212,6208100
1213,6212,5674040,6212,6208420
1213,6212,5674040,6212,6209420
1213,6212,5674040,6212,6210420
1213,6212,5674040,6212,6211420
1213,6212,5674040,6212,6212420
1213,6212,5674040,6212,6212420
1213,6212,5674040,6212,6213420
1213,6212,5674040,6212,6213740
1213,6212,5674040,6212,6214740
1213,6212,5674040,6212,6215060
1213,6212,5674040,6212,6216060
1213,6212,5674040,6212,6217060
1213,6212,5674040,6212,6217870
1213,6212,5674040,6212,6218870
1213,6212,5674040,6212,6219870
1213,6212,5674040,6212,6220190
1213,6212,5674040,6212,6221190
1213,6212,5674040,6212,6221190
1213,6212,5674040,6212,6222190
1213,6212,5674040,6212,6223000
1213,6212,5674040,6212,6223810
1213,6212,5674040,6212,6224810
1213,6212,5675040,6212,6225810
1213,6212,5675040,6212,6225810
1213,6212,5675040,6212,6225810
1213,6212,5675040,6212,6226280
1213,6212,5675040,6212,6227280
1213,6212,5675040,6212,6227750
1213,6212,5675040,6212,6228750
1213,6212,5675040,6212,6229750
1213,6212,5675040,6212,6229980
1213,6212,5675040,6212,6230980
1213,6212,5675040,6212,6231790
1213,6212,5675040,6212,6231790
1213,6212,5675040,6212,6232600
1213,6212,5675040,6212,6232600
1213,6212,5675040,6212,6233600
1213,6212,5675040,6212,6234600
1213,6212,5675040,6212,6234930
1213,6212,5675040,6212,6235400
1213,6212,5675040,6212,6236210
1213,6212,5675040,6212,6237210
1213,6212,5675040,6212,6237210
1213,6212,5675040,6212,6237580
1213,6212,5675040,6212,6238390
1213,6212,5675040,6212,6239390
1213,6212,5675040,6212,6240390
1213,6212,5675040,6212,6241390
1213,6212,5675040,6212,6241390
1213,6212,5675040,6212,6242390
1213,6212,5675040,6212,6243390
1213,6212,5675040,6212,6243390
1213,6212,5675040,6212,6244200
1213,6212,5675040,6212,6245200
1213,6212,5675040,6212,6246200
1213,6212,5675040,6212,6247010
1213,6212,5675040,6212,6247010
1213,6212,5675040,6212,6247010
1213,6212,5675040,6212,6247480
1213,6212,5675040,6212,6248130
1213,6212,5675040,6212,6249130
1213,6212,5675040,6212,6249940
1213,6212,5675040,6212,6253940
1213,6212,5675040,6212,6253940
1213,6212,5675040,6212,6254410
1213,6212,5675410,6212,6254780
1213,6212,5675410,6212,6255780
1213,6212,5675410,6212,6255780
1213,6212,5675410,6212,6256780
1213,6212,5675410,6212,6257780
1213,6212,5675410,6212,6258590
1213,6212,5675410,6212,6259590
1213,6212,5675410,6212,6259590
1213,6212,5675410,6212,6259910
1213,6212,5675410,6212,6260720
1213,6212,5675410,6212,6261180
1213,6212,5675410,6212,6261650
1213,6212,5675410,6212,6262460
1213,6212,5675410,6212,6262460
1213,6212,5675410,6212,6263460
1213,6212,5675410,6212,6263930
1213,6212,5675410,6212,6263930
1213,6212,5675410,6212,6264930
1213,6212,5675410,6212,6265930
1213,6212,5675410,6212,6266930
1213,6212,5675410,6212,6267930
1213,6212,5675410,6212,6267930
1213,6212,5675410,6212,6268930
1213,6212,5675410,6212,6269480
1213,6212,5675410,6212,6270480
1213,6212,5675410,6212,6271480
1213,6212,5675410,6212,6272480
1213,6212,5675410,6212,6272480
1213,6212,5675410,6212,6272950
1213,6212,5675410,6212,6273760
1213,6212,5675410,6212,6274760
1213,6212,5675410,6212,6274760
1213,6212,5675410,6212,6275570
1213,6212,5675410,6212,6276570
1213,6212,5675410,6212,6277570
1213,6212,5675410,6212,6277570
1213,6212,5675410,6212,6278570
1213,6212,5675410,6212,6278570
1213,6212,5675410,6212,6279570
1213,6212,5675410,6212,6280570
1213,6212,5675410,6212,6280570
1213,6212,5675410,6212,6281570
1213,6212,5675410,6212,6282570
1213,6212,5675410,6212,6283220
1213,6212,5675410,6212,6284220
1213,6212,5675410,6212,6284220
1213,6212,5675410,6212,6285030
1213,6212,5675410,6212,6286030
1213,6212,5675410,6212,6287030
1213,6212,5675410,6212,6287500
1213,6212,5675410,6212,6288500
1213,6212,5675410,6212,6289310
1213,6212,5675410,6212,6290310
1213,6212,5675410,6212,6290630
1213,6212,5675410,6212,6291440
1213,6212,5675410,6212,6292440
1213,6212,5675410,6212,6293440
1213,6212,5675410,6212,6294440
1213,6212,5675410,6212,6294670
1213,6212,5675410,6212,6295670
1213,6212,5675410,6212,6296670
1213,6212,5675410,6212,6297140
1213,6212,5675410,6212,6298140
1213,6212,5675410,6212,6298950
1213,6212,5675410,6212,6299280
1213,6212,5675410,6212,6300090
1213,6212,5675410,6212,6301090
1213,6212,5675410,6212,6301090
1213,6212,5675410,6212,6301090
1213,6212,5675410,6212,6302090
1213,6212,5675410,6212,6303090
1213,6212,5675410,6212,6304090
1213,6212,5675410,6212,6305090
1213,6212,5675410,6212,6305320
1213,6212,5675410,6212,6306320
1213,6212,5675410,6212,6307320
1213,6212,5675410,6212,6307320
1213,6212,5675410,6212,6308320
1213,6212,5675410,6212,6309320
1213,6212,5675410,6212,6309320
1213,6212,5675410,6212,6310320
1213,6212,5675410,6212,6311320
1213,6212,5675410,6212,6312320
1213,6212,5675410,6212,6313320
1213,6212,5675410,6212,6314320
1213,6212,5675570,6212,6314480
1213,6212,5675570,6212,6315130
1213,6212,5675570,6212,6316130
1213,6212,5675570,6212,6316130
1213,6212,5675680,6212,6316240
1213,6212,5675680,6212,6316240
1213,6212,5675680,6212,6324240
1213,6212,5675680,6212,6324240
1213,6212,5675680,6212,6324560
1213,6212,5675680,6212,6325560
1213,6212,5675680,6212,6326030
1213,6212,5675680,6212,6326500
1213,6212,5675680,6212,6326820
1213,6212,5675680,6212,6326820
1213,6212,5675680,6212,6326820
1213,6212,5675680,6212,6327820
1213,6212,5675680,6212,6328820
1213,6212,5675680,6212,6329630
1213,6212,5675680,6212,6330630
1213,6212,5675680,6212,6331440
1213,6212,5675680,6212,6332440
1213,6212,5675680,6212,6333440
1213,6212,5675680,6212,6333900
1213,6212,5675680,6212,6333900
1213,6212,5675680,6212,6333900
1213,6212,5675680,6212,6334710
1213,6212,5675680,6212,6334710
1213,6212,5675680,6212,6334710
1213,6212,5675680,6212,6335710
1213,6212,5675680,6212,6335710
1213,6212,5675680,6212,6336520
1213,6212,5675680,6212,6337330
1213,6212,5675680,6212,6338330
1213,6212,5675680,6212,6339330
1213,6212,5675680,6212,6339800
1213,6212,5675680,6212,6340800
1213,6212,5675680,6212,6341800
1213,6212,5675680,6212,6342450
1213,6212,5675680,6212,6343100
1213,6212,5675680,6212,6344100
1213,6212,5675680,6212,6344100
1213,6212,5675680,6212,6344100
1213,6212,5675680,6212,6345100
1213,6212,5675680,6212,6345910
1213,6212,5675840,6212,6346070
1213,6212,5675840,6212,6346070
1213,6212,5675840,6212,6347070
1213,6212,5675840,6212,6348070
1213,6212,5675840,6212,6348530
1213,6212,5675840,6212,6349530
1213,6212,5675840,6212,6349530
1213,6212,5675840,6212,6350000
1213,6212,5675840,6212,6351000
1213,6212,5675840,6212,6352000
1213,6212,5675840,6212,6352810
1213,6212,5675840,6212,6352810
1213,6212,5675840,6212,6353810
1213,6212,5675840,6212,6354400
1213,6212,5675840,6212,6355400
1213,6212,5675840,6212,6355400
1213,6212,5675840,6212,6355870
1213,6212,5675840,6212,6356870
1213,6212,5675840,6212,6356870
1213,6212,5675840,6212,6356870
1213,6212,5675840,6212,6357870
1213,6212,5675840,6212,6358520
1213,6212,5675840,6212,6358990
1213,6212,5675840,6212,6359990
1213,6212,5675840,6212,6360990
1213,6212,5675840,6212,6361990
1213,6212,5675840,6212,6361990
1213,6212,5675840,6212,6361990
1213,6212,5675840,6212,6362990
1213,6212,5675840,6212,6363990
1213,6212,5675840,6212,6364990
1213,6212,5675840,6212,6365580
1213,6212,5675840,6212,6366580
1213,6212,5675840,6212,6367580
1213,6212,5675840,6212,6368130
1213,6212,5675840,6212,6369130
1213,6212,5675840,6212,6369940
1213,6212,5675840,6212,6370940
1213,6212,5675840,6212,6371940
1213,6212,5675840,6212,6372940
1213,6212,5675840,6212,6372940
1213,6212,5675840,6212,6373940
1213,6212,5675840,6212,6374410
1213,6212,5675840,6212,6375410
1213,6212,5675840,6212,6375410
1213,6212,5675840,6212,6376220
1213,6212,5675840,6212,6377220
1213,6212,5675840,6212,6377690
1213,6212,5675840,6212,6377690
1213,6212,5675840,6212,6378690
1213,6212,5675840,6212,6379340
1213,6212,5675840,6212,6380340
1213,6212,5675840,6212,6381340
1213,6212,5675840,6212,6382340
1213,6212,5675840,6212,6383340
1213,6212,5675840,6212,6384150
1213,6212,5675840,6212,6385150
1213,6212,5675840,6212,6386150
1213,6212,5675840,6212,6386960
1213,6212,5675840,6212,6386960
1213,6212,5675840,6212,6387960
1213,6212,5675840,6212,6388770
1213,6212,5675840,6212,6389580
1213,6212,5675840,6212,6389900
1213,6212,5675840,6212,6389900
1213,6212,5675840,6212,6390130
1213,6212,5675840,6212,6390130
1213,6212,5675840,6212,6390780
1213,6212,5675840,6212,6391250
1213,6212,5675840,6212,6392250
1213,6212,5676840,6212,6393250
1213,6212,5676840,6212,6394060
1213,6212,5676840,6212,6395060
1213,6212,5676840,6212,6396060
1213,6212,5676840,6212,6398060
1213,6212,5676840,6212,6398290
1213,6212,5676840,6212,6398520
1213,6212,5676840,6212,6398520
1213,6212,5676840,6212,6399330
1213,6212,5676840,6212,6400330
1213,6212,5676840,6212,6400330
1213,6212,5676840,6212,6400330
1213,6212,5676840,6212,6400330
1213,6212,5676840,6212,6401330
1213,6212,5676840,6212,6402330
1213,6212,5676840,6212,6402700
1213,6212,5676840,6212,6403700
1213,6212,5676840,6212,6404700
1213,6212,5676840,6212,6405020
1213,6212,5676840,6212,6406020
1213,6212,5676840,6212,6407020
1213,6212,5676840,6212,6407830
1213,6212,5676840,6212,6408830
1213,6212,5676840,6212,6409300
1213,6212,5676840,6212,6417300
1213,6212,5676840,6212,6418300
1213,6212,5676840,6212,6418770
1213,6212,5676840,6212,6419770
1213,6212,5676840,6212,6420140
1213,6212,5676840,6212,6421140
1213,6212,5676840,6212,6421620
1213,6212,5676840,6212,6421620
1213,6212,5676840,6212,6422620
1213,6212,5676840,6212,6423620
1213,6212,5676840,6212,6424620
1213,6212,5676840,6212,6425620
1213,6212,5676840,6212,6426620
1213,6212,5676840,6212,6426620
1213,6212,5676840,6212,6426940
1213,6212,5676840,6212,6427940
1213,6212,5676840,6212,6428940
1213,6212,5676840,6212,6428940
1213,6212,5676840,6212,6429940
1213,6212,5676840,6212,6430940
1213,6212,5676840,6212,6430940
1213,6212,5676840,6212,6431940
1213,6212,5676840,6212,6432940
1213,6212,5676840,6212,6433410
1213,6212,5676840,6212,6434410
1213,6212,5676840,6212,6435410
1213,6212,5676840,6212,6436410
1213,6212,5676840,6212,6437220
1213,6212,5676840,6212,6437690
1213,6212,5676840,6212,6438500
1213,6212,5676840,6212,6439500
1213,6212,5676840,6212,6440500
1213,6212,5676840,6212,6441500
1213,6212,5676840,6212,6441500
1213,6212,5676840,6212,6441970
1213,6212,5676840,6212,6442970
1213,6212,5676840,6212,6443970
1213,6212,5676840,6212,6444970
1213,6212,5676840,6212,6444970
1213,6212,5676840,6212,6445440
1213,6212,5676890,6212,6445490
1213,6212,5676890,6212,6445490
1213,6212,5676890,6212,6446490
1213,6212,5676890,6212,6447080
1213,6212,5676890,6212,6447080
1213,6212,5676890,6212,6448080
1213,6212,5676890,6212,6448890
1213,6212,5676890,6212,6449700
1213,6212,5676890,6212,6449700
1213,6212,5676890,6212,6449930
1213,6212,5676890,6212,6450400
1213,6212,5676890,6212,6450870
1213,6212,5676890,6212,6451870
1213,6212,5676890,6212,6451870
1213,6212,5676890,6212,6452100
1213,6212,5676890,6212,6452570
1213,6212,5676890,6212,6453050
1213,6212,5676890,6212,6453860
1213,6212,5676890,6212,6453860
1213,6212,5676890,6212,6454670
1213,6212,5676890,6212,6455670
1213,6212,5676890,6212,6455990
1213,6212,5676890,6212,6456460
1213,6212,5676890,6212,6457270
1213,6212,5676890,6212,6457490
1213,6212,5676890,6212,6457490
1213,6212,5676890,6212,6458300
1213,6212,5676890,6212,6459110
1213,6212,5676890,6212,6459580
1213,6212,5676890,6212,6460580
1213,6212,5676890,6212,6461580
1213,6212,5676890,6212,6462580
1213,6212,5676890,6212,6463170
1213,6212,5676890,6212,6464170
1213,6212,5676890,6212,6464820
1213,6212,5676890,6212,6465290
1213,6212,5676890,6212,6466100
1213,6212,5676890,6212,6467100
1213,6212,5676890,6212,6468100
1213,6212,5676890,6212,6469100
1213,6212,5676890,6212,6469100
1213,6212,5676890,6212,6470100
1213,6212,5676890,6212,6471100
1213,6212,5676890,6212,6471570
1213,6212,5676890,6212,6471890
1213,6212,5676890,6212,6472890
1213,6212,5676890,6212,6473540
1213,6212,5676890,6212,6474540
1213,6212,5676890,6212,6474540
1213,6212,5676890,6212,6475350
1213,6212,5676890,6212,6476000
1213,6212,5676890,6212,6477000
1213,6212,5676890,6212,6477470
1213,6212,5676890,6212,6478280
1213,6212,5676890,6212,6479280
1213,6212,5676890,6212,6480280
1213,6212,5676890,6212,6481280
1213,6212,5676890,6212,6482280
1213,6212,5676890,6212,6483280
1213,6212,5676890,6212,6483510
1213,6212,5676890,6212,6484320
1213,6212,5676890,6212,6485320
1213,6212,5676890,6212,6486320
1213,6212,5676890,6212,6486790
1213,6212,5676890,6212,6487790
1213,6212,5676890,6212,6488790
1213,6212,5676890,6212,6489790
1213,6212,5676890,6212,6490790
1213,6212,5676890,6212,6491600
1213,6212,5676890,6212,6491600
1213,6212,5676890,6212,6492600
1213,6212,5676890,6212,6493070
1213,6212,5676890,6212,6493070
1213,6212,5676890,6212,6493540
1213,6212,5676890,6212,6494350
1213,6212,5676890,6212,6494350
1213,6212,5676890,6212,6495350
1213,6212,5676890,6212,6495350
1213,6212,5676890,6212,6496350
1213,6212,5676890,6212,6497350
1213,6212,5676890,6212,6497350
1213,6212,5676890,6212,6498350
1213,6212,5676890,6212,6498350
1213,6212,5676890,6212,6499350
1213,6212,5676890,6212,6499350
1213,6212,5676890,6212,6500350
1213,6212,5676890,6212,6500670
1213,6212,5676890,6212,6501670
1213,6212,5676890,6212,6502670
1213,6212,5676890,6212,6503670
1213,6212,5676890,6212,6503670
1213,6212,5676890,6212,6504670
1213,6212,5676890,6212,6505670
1213,6212,5676890,6212,6506670
1213,6212,5676890,6212,6507670
1213,6212,5676890,6212,6508670
1213,6212,5676890,6212,6508670
1213,6212,5676890,6212,6509480
1213,6212,5676890,6212,6509480
1213,6212,5676890,6212,6509940
1213,6212,5676890,6212,6510940
1213,6212,5676890,6212,6511750
1213,6212,5677050,6212,6511910
1213,6212,5677050,6212,6512140
1213,6212,5677050,6212,6513140
1213,6212,5677050,6212,6514140
1213,6212,5677050,6212,6514140
1213,6212,5677050,6212,6514610
1213,6212,5677050,6212,6514610
1213,6212,5677050,6212,6514930
1213,6212,5677050,6212,6515740
1213,6212,5677050,6212,6516390
