ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2675-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2675-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2675-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2675-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2675-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
1213,6212,5666350,6212,5758880
1213,6212,5666350,6212,5759530
1213,6212,5666460,6212,5759640
1213,6212,5666460,6212,5760640
1213,6212,5666460,6212,5761110
1213,6212,5666460,6212,5761920
1213,6212,5666460,6212,5762730
1213,6212,5666460,6212,5763200
1213,6212,5666460,6212,5764010
1213,6212,5666460,6212,5764820
1213,6212,5666460,6212,5765470
1213,6212,5666460,6212,5766280
1213,6212,5666460,6212,5766510
1213,6212,5666460,6212,5766880
1213,6212,5666460,6212,5767880
1213,6212,5666460,6212,5768690
1213,6212,5666460,6212,5769690
1213,6212,5666460,6212,5770500
1213,6212,5666460,6212,5770730
1213,6212,5666460,6212,5771730
1213,6212,5666460,6212,5772050
1213,6212,5666460,6212,5773050
1213,6212,5666460,6212,5773520
1213,6212,5666460,6212,5774330
1213,6212,5666460,6212,5775140
1213,6212,5666460,6212,5775790
1213,6212,5666460,6212,5776110
1213,6212,5666460,6212,5776110
1213,6212,5666460,6212,5776920
1213,6212,5666460,6212,5776920
1213,6212,5666460,6212,5777920
1213,6212,5666460,6212,5778240
1213,6212,5666460,6212,5779050
1213,6212,5666460,6212,5779860
1213,6212,5666460,6212,5780180
1213,6212,5666460,6212,5780500
1213,6212,5666460,6212,5780500
1213,6212,5666460,6212,5781150
1213,6212,5666460,6212,5781150
1213,6212,5666460,6212,5781800
1213,6212,5666460,6212,5782800
1213,6212,5666460,6212,5783800
1213,6212,5666460,6212,5784610
1213,6212,5666460,6212,5785080
1213,6212,5666460,6212,5785890
1213,6212,5666460,6212,5786700
1213,6212,5666460,6212,5787700
1213,6212,5666460,6212,5788170
1213,6212,5666460,6212,5788640
1213,6212,5666460,6212,5789290
1213,6212,5666460,6212,5789940
1213,6212,5666460,6212,5790590
1213,6212,5666460,6212,5790910
1213,6212,5666460,6212,5790910
1213,6212,5666460,6212,5791910
1213,6212,5666460,6212,5792370
1213,6212,5666460,6212,5792840
1213,6212,5666460,6212,5793310
1213,6212,5666460,6212,5794310
1213,6212,5666460,6212,5795310
1213,6212,5666460,6212,5796120
1213,6212,5666460,6212,5796120
1213,6212,5666460,6212,5796590
1213,6212,5666460,6212,5797590
1213,6212,5666460,6212,5797910
1213,6212,5666460,6212,5798230
1213,6212,5666460,6212,5799040
1213,6212,5666460,6212,5800040
1213,6212,5666460,6212,5800040
1213,6212,5666460,6212,5800850
1213,6212,5666460,6212,5801660
1213,6212,5666460,6212,5802660
1213,6212,5666460,6212,5803310
1213,6212,5666460,6212,5804310
1213,6212,5666460,6212,5805310
1213,6212,5666460,6212,5806310
1213,6212,5666460,6212,5807120
1213,6212,5666460,6212,5808120
1213,6212,5666460,6212,5808590
1213,6212,5666460,6212,5809590
1213,6212,5666460,6212,5809590
1213,6212,5666460,6212,5810590
1213,6212,5666460,6212,5811590
1213,6212,5666460,6212,5812590
1213,6212,5666460,6212,5812960
1213,6212,5666460,6212,5813510
1213,6212,5666460,6212,5813510
1213,6212,5666460,6212,5814320
1213,6212,5666460,6212,5814320
1213,6212,5666460,6212,5814640
1213,6212,5666460,6212,5815450
1213,6212,5666460,6212,5816260
1213,6212,5666460,6212,5817070
1213,6212,5666460,6212,5817390
1213,6212,5666460,6212,5817710
1213,6212,5666460,6212,5818710
1213,6212,5666460,6212,5819180
1213,6212,5666460,6212,5820180
1213,6212,5666460,6212,5820730
1213,6212,5666460,6212,5821730
1213,6212,5666460,6212,5821730
1213,6212,5666460,6212,5822730
1213,6212,5666460,6212,5823540
1213,6212,5666460,6212,5823540
1213,6212,5666620,6212,5823700
1213,6212,5666620,6212,5824510
1213,6212,5666620,6212,5825510
1213,6212,5666620,6212,5826160
1213,6212,5666620,6212,5827160
1213,6212,5666620,6212,5827390
1213,6212,5666620,6212,5828200
1213,6212,5666620,6212,5828670
1213,6212,5666620,6212,5829670
1213,6212,5666620,6212,5830670
1213,6212,5666620,6212,5831220
1213,6212,5666620,6212,5831220
1213,6212,5666620,6212,5831540
1213,6212,5666620,6212,5832010
1213,6212,5666620,6212,5833010
1213,6212,5666620,6212,5833240
1213,6212,5666620,6212,5833790
1213,6212,5666620,6212,5833790
1213,6212,5666620,6212,5834600
1213,6212,5666620,6212,5835070
1213,6212,5666620,6212,5835390
1213,6212,5666620,6212,5835860
1213,6212,5666620,6212,5836860
1213,6212,5666620,6212,5837510
1213,6212,5666620,6212,5838510
1213,6212,5666620,6212,5839320
1213,6212,5666620,6212,5840320
1213,6212,5666620,6212,5841130
1213,6212,5666620,6212,5841130
1213,6212,5666620,6212,5841590
1213,6212,5666620,6212,5842590
1213,6212,5666620,6212,5843400
1213,6212,5666620,6212,5844400
1213,6212,5666620,6212,5844870
1213,6212,5666620,6212,5845870
1213,6212,5666620,6212,5846680
1213,6212,5666620,6212,5847150
1213,6212,5666620,6212,5847380
1213,6212,5666620,6212,5848380
1213,6212,5666620,6212,5848850
1213,6212,5666620,6212,5849660
1213,6212,5666620,6212,5849660
1213,6212,5666620,6212,5850470
1213,6212,5666620,6212,5851470
1213,6212,5666620,6212,5851930
1213,6212,5666620,6212,5851930
1213,6212,5666620,6212,5852930
1213,6212,5666620,6212,5853250
1213,6212,5666620,6212,5853570
1213,6212,5666620,6212,5854570
1213,6212,5666620,6212,5854890
1213,6212,5666620,6212,5855890
1213,6212,5666620,6212,5856210
1213,6212,5666620,6212,5857210
1213,6212,5666620,6212,5858020
1213,6212,5666620,6212,5858830
1213,6212,5666620,6212,5858830
1213,6212,5666620,6212,5859290
1213,6212,5666620,6212,5860290
1213,6212,5666620,6212,5860610
1213,6212,5666620,6212,5861160
1213,6212,5666620,6212,5862160
1213,6212,5666620,6212,5862750
1213,6212,5666620,6212,5862750
1213,6212,5666620,6212,5863750
1213,6212,5666620,6212,5864750
1213,6212,5666620,6212,5865750
1213,6212,5666620,6212,5865750
1213,6212,5666620,6212,5866750
1213,6212,5666620,6212,5867220
1213,6212,5666620,6212,5867220
1213,6212,5666620,6212,5868220
1213,6212,5666620,6212,5869030
1213,6212,5666620,6212,5869350
1213,6212,5666620,6212,5870160
1213,6212,5666620,6212,5870970
1213,6212,5666620,6212,5871970
1213,6212,5666620,6212,5872970
1213,6212,5666620,6212,5873970
1213,6212,5666620,6212,5874440
1213,6212,5666620,6212,5875440
1213,6212,5666620,6212,5876250
1213,6212,5666620,6212,5876250
1213,6212,5666620,6212,5876720
1213,6212,5666620,6212,5876720
1213,6212,5666620,6212,5877720
1213,6212,5666620,6212,5878530
1213,6212,5666620,6212,5878990
1213,6212,5666620,6212,5878990
1213,6212,5666620,6212,5879800
1213,6212,5666620,6212,5880610
1213,6212,5666620,6212,5881610
1213,6212,5666620,6212,5881840
1213,6212,5666620,6212,5882300
1213,6212,5666620,6212,5882770
1213,6212,5666620,6212,5883580
1213,6212,5666620,6212,5884580
1213,6212,5666620,6212,5885230
1213,6212,5666620,6212,5886230
1213,6212,5666620,6212,5886550
1213,6212,5666620,6212,5886550
1213,6212,5666620,6212,5887360
1213,6212,5666620,6212,5888170
1213,6212,5666620,6212,5889170
1213,6212,5666620,6212,5890170
1213,6212,5666620,6212,5890640
1213,6212,5666620,6212,5890870
1213,6212,5666620,6212,5891680
1213,6212,5666620,6212,5891680
1213,6212,5666620,6212,5891680
1213,6212,5666620,6212,5892680
1213,6212,5666620,6212,5893680
1213,6212,5667620,6212,5894680
1213,6212,5667620,6212,5895230
1213,6212,5667620,6212,5895880
1213,6212,5667620,6212,5896530
1213,6212,5667620,6212,5897180
1213,6212,5667620,6212,5897830
1213,6212,5667620,6212,5898640
1213,6212,5667620,6212,5898960
1213,6212,5667620,6212,5899610
1213,6212,5667620,6212,5900420
1213,6212,5667620,6212,5901420
1213,6212,5667620,6212,5901420
1213,6212,5667620,6212,5902420
1213,6212,5667620,6212,5902890
1213,6212,5667620,6212,5903890
1213,6212,5667620,6212,5904210
1213,6212,5667620,6212,5904530
1213,6212,5667620,6212,5905340
1213,6212,5667620,6212,5906150
1213,6212,5667620,6212,5906800
1213,6212,5667620,6212,5907270
1213,6212,5667730,6212,5907380
1213,6212,5667730,6212,5908380
1213,6212,5667730,6212,5908380
1213,6212,5667730,6212,5908850
1213,6212,5667730,6212,5909850
1213,6212,5667730,6212,5910660
1213,6212,5667730,6212,5910660
1213,6212,5667730,6212,5911660
1213,6212,5667730,6212,5911660
1213,6212,5667730,6212,5912470
1213,6212,5667730,6212,5913470
1213,6212,5667730,6212,5914470
1213,6212,5667730,6212,5915280
1213,6212,5667730,6212,5916090
1213,6212,5667730,6212,5916460
1213,6212,5667730,6212,5916460
1213,6212,5667730,6212,5917460
1213,6212,5667730,6212,5918460
1213,6212,5667730,6212,5919270
1213,6212,5667730,6212,5919920
1213,6212,5667730,6212,5920240
1213,6212,5667890,6212,5920400
1213,6212,5667890,6212,5921400
1213,6212,5667890,6212,5921870
1213,6212,5667890,6212,5922520
1213,6212,5667890,6212,5923330
1213,6212,5667890,6212,5923800
1213,6212,5667890,6212,5924260
1213,6212,5667890,6212,5925260
1213,6212,5667890,6212,5925720
1213,6212,5667890,6212,5926530
1213,6212,5667890,6212,5926530
1213,6212,5667890,6212,5927530
1213,6212,5667890,6212,5928000
1213,6212,5667890,6212,5928470
1213,6212,5667890,6212,5928940
1213,6212,5667890,6212,5929940
1213,6212,5667890,6212,5930400
1213,6212,5667890,6212,5930860
1213,6212,5667890,6212,5930860
1213,6212,5668050,6212,5931020
1213,6212,5668050,6212,5931020
1213,6212,5668050,6212,5931490
1213,6212,5668050,6212,5932300
1213,6212,5668050,6212,5933110
1213,6212,5668050,6212,5933580
1213,6212,5668050,6212,5933900
1213,6212,5668050,6212,5933900
1213,6212,5668050,6212,5934710
1213,6212,5668050,6212,5935710
1213,6212,5668050,6212,5936180
1213,6212,5668050,6212,5936650
1213,6212,5668050,6212,5936970
1213,6212,5668050,6212,5937780
1213,6212,5668050,6212,5938780
1213,6212,5668050,6212,5939780
1213,6212,5668050,6212,5940780
1213,6212,5668050,6212,5941240
1213,6212,5668050,6212,5942050
1213,6212,5668050,6212,5943050
1213,6212,5668050,6212,5943520
1213,6212,5668050,6212,5944170
1213,6212,5668050,6212,5944630
1213,6212,5668050,6212,5944630
1213,6212,5668050,6212,5944630
1213,6212,5668050,6212,5945440
1213,6212,5668050,6212,5946250
1213,6212,5668050,6212,5946480
1213,6212,5668050,6212,5947480
1213,6212,5668050,6212,5948480
1213,6212,5668210,6212,5948640
1213,6212,5668210,6212,5949100
1213,6212,5668210,6212,5949570
1213,6212,5668210,6212,5950040
1213,6212,5668210,6212,5950630
1213,6212,5668210,6212,5951440
1213,6212,5668210,6212,5952440
1213,6212,5668210,6212,5953440
1213,6212,5668210,6212,5953440
1213,6212,5668210,6212,5954440
1213,6212,5668210,6212,5955090
1213,6212,5668210,6212,5955900
1213,6212,5668210,6212,5956900
1213,6212,5668210,6212,5957900
1213,6212,5668210,6212,5958900
1213,6212,5668210,6212,5959370
1213,6212,5668210,6212,5959840
1213,6212,5668210,6212,5960650
1213,6212,5668210,6212,5960650
1213,6212,5668210,6212,5960650
1213,6212,5668210,6212,5961650
1213,6212,5668210,6212,5962650
1213,6212,5668210,6212,5963460
1213,6212,5668210,6212,5963460
1213,6212,5668210,6212,5963930
1213,6212,5668210,6212,5964930
1213,6212,5668210,6212,5965580
1213,6212,5668210,6212,5966580
1213,6212,5668210,6212,5966580
1213,6212,5668210,6212,5967040
1213,6212,5668210,6212,5968040
1213,6212,5668210,6212,5968590
1213,6212,5668210,6212,5969400
1213,6212,5668210,6212,5970400
1213,6212,5668210,6212,5971210
1213,6212,5668210,6212,5971670
1213,6212,5668210,6212,5972140
1213,6212,5668210,6212,5972610
1213,6212,5668210,6212,5973080
1213,6212,5668210,6212,5973550
1213,6212,5668210,6212,5974020
1213,6212,5668210,6212,5974340
1213,6212,5668210,6212,5974570
1213,6212,5668210,6212,5974570
1213,6212,5668210,6212,5975570
1213,6212,5668210,6212,5976570
1213,6212,5668210,6212,5976890
1213,6212,5668210,6212,5977890
1213,6212,5668210,6212,5978700
1213,6212,5668210,6212,5979700
1213,6212,5668210,6212,5980170
1213,6212,5668210,6212,5980720
1213,6212,5668210,6212,5981370
1213,6212,5668210,6212,5981370
1213,6212,5668210,6212,5982180
1213,6212,5668210,6212,5982640
1213,6212,5668210,6212,5982870
1213,6212,5668210,6212,5983340
1213,6212,5668210,6212,5983660
1213,6212,5668370,6212,5983820
1213,6212,5668370,6212,5983820
1213,6212,5668370,6212,5984820
1213,6212,5668370,6212,5985820
1213,6212,5668370,6212,5985820
1213,6212,5668370,6212,5985820
1213,6212,5668370,6212,5986470
1213,6212,5668370,6212,5986930
1213,6212,5668370,6212,5986930
1213,6212,5668370,6212,5986930
1213,6212,5668370,6212,5987400
1213,6212,5668370,6212,5987630
1213,6212,5668370,6212,5988630
1213,6212,5668370,6212,5989630
1213,6212,5668370,6212,5990630
1213,6212,5668370,6212,5991440
1213,6212,5668370,6212,5992440
1213,6212,5668370,6212,5993440
1213,6212,5668370,6212,5994440
1213,6212,5668370,6212,5995250
1213,6212,5668370,6212,5996250
1213,6212,5668370,6212,5997250
1213,6212,5668370,6212,5997250
1213,6212,5668370,6212,5997470
1213,6212,5668370,6212,5997790
1213,6212,5668370,6212,5998600
1213,6212,5668370,6212,5999600
1213,6212,5668370,6212,6000410
1213,6212,5668370,6212,6001220
1213,6212,5668370,6212,6001540
1213,6212,5668370,6212,6002190
1213,6212,5668370,6212,6002190
1213,6212,5668370,6212,6002630
1213,6212,5668370,6212,6003070
1213,6212,5668370,6212,6003880
1213,6212,5668370,6212,6004690
1213,6212,5668370,6212,6004690
1213,6212,5668370,6212,6005690
1213,6212,5668370,6212,6006160
1213,6212,5668370,6212,6006480
1213,6212,5668370,6212,6006480
1213,6212,5668370,6212,6006480
1213,6212,5668370,6212,6007290
1213,6212,5668370,6212,6008290
1213,6212,5668370,6212,6009100
1213,6212,5668370,6212,6009690
1213,6212,5668370,6212,6010690
1213,6212,5668370,6212,6011500
1213,6212,5668370,6212,6012310
1213,6212,5668370,6212,6012780
1213,6212,5668370,6212,6013370
1213,6212,5668370,6212,6014370
1213,6212,5668370,6212,6014690
1213,6212,5668370,6212,6015690
1213,6212,5668370,6212,6015690
1213,6212,5668370,6212,6016010
1213,6212,5668370,6212,6016480
1213,6212,5668530,6212,6016640
1213,6212,5668530,6212,6017290
1213,6212,5668530,6212,6018290
1213,6212,5668530,6212,6018520
1213,6212,5668530,6212,6018520
1213,6212,5668530,6212,6019520
1213,6212,5668530,6212,6020520
1213,6212,5668530,6212,6020520
1213,6212,5668530,6212,6020990
1213,6212,5668530,6212,6020990
1213,6212,5668530,6212,6021460
1213,6212,5668530,6212,6021780
1213,6212,5668530,6212,6022590
1213,6212,5668530,6212,6023060
1213,6212,5668530,6212,6023710
1213,6212,5668530,6212,6023710
1213,6212,5668530,6212,6024710
1213,6212,5668530,6212,6024710
1213,6212,5668530,6212,6025520
1213,6212,5668530,6212,6026070
1213,6212,5668530,6212,6027070
1213,6212,5668530,6212,6027660
1213,6212,5668530,6212,6028470
1213,6212,5668530,6212,6029280
1213,6212,5668530,6212,6030090
1213,6212,5668530,6212,6030560
1213,6212,5668530,6212,6031560
1213,6212,5668530,6212,6032560
1213,6212,5668530,6212,6032560
1213,6212,5668530,6212,6033560
1213,6212,5668530,6212,6034560
1213,6212,5668530,6212,6035560
1213,6212,5668530,6212,6035560
1213,6212,5668530,6212,6035560
1213,6212,5668530,6212,6035560
1213,6212,5668530,6212,6036560
1213,6212,5668530,6212,6044560
1213,6212,5668530,6212,6044560
1213,6212,5668530,6212,6045560
1213,6212,5668530,6212,6045560
1213,6212,5668530,6212,6045560
1213,6212,5668530,6212,6046560
1213,6212,5668530,6212,6047370
1213,6212,5668530,6212,6048180
1213,6212,5668530,6212,6049180
1213,6212,5668530,6212,6049830
1213,6212,5668530,6212,6050640
1213,6212,5668530,6212,6051640
1213,6212,5668530,6212,6052450
1213,6212,5668530,6212,6053260
1213,6212,5668530,6212,6054260
1213,6212,5668530,6212,6055260
1213,6212,5668530,6212,6056260
1213,6212,5668530,6212,6056260
1213,6212,5668530,6212,6057260
1213,6212,5668530,6212,6058260
1213,6212,5668530,6212,6058730
1213,6212,5668530,6212,6059190
1213,6212,5668530,6212,6059190
1213,6212,5668530,6212,6059510
1213,6212,5668530,6212,6059980
1213,6212,5668530,6212,6060790
1213,6212,5668530,6212,6061440
1213,6212,5668530,6212,6061670
1213,6212,5668530,6212,6061670
1213,6212,5668530,6212,6062140
1213,6212,5668530,6212,6062610
1213,6212,5668530,6212,6063610
1213,6212,5668530,6212,6064420
1213,6212,5668530,6212,6065420
1213,6212,5668530,6212,6066230
1213,6212,5668530,6212,6066700
1213,6212,5668530,6212,6067350
1213,6212,5668530,6212,6068160
1213,6212,5668530,6212,6068970
1213,6212,5668530,6212,6069780
1213,6212,5668530,6212,6070590
1213,6212,5668530,6212,6071050
1213,6212,5668530,6212,6071520
1213,6212,5668530,6212,6071990
1213,6212,5668530,6212,6072460
1213,6212,5668530,6212,6073460
1213,6212,5668530,6212,6074460
1213,6212,5668530,6212,6074780
1213,6212,5668530,6212,6075780
1213,6212,5668530,6212,6076430
1213,6212,5668530,6212,6076900
1213,6212,5668530,6212,6077550
1213,6212,5668690,6212,6077710
1213,6212,5668690,6212,6078520
1213,6212,5668690,6212,6079520
1213,6212,5668690,6212,6080330
1213,6212,5668690,6212,6080560
1213,6212,5668690,6212,6081370
1213,6212,5668690,6212,6082020
1213,6212,5668690,6212,6082020
1213,6212,5668690,6212,6083020
1213,6212,5668690,6212,6084020
1213,6212,5668690,6212,6084670
1213,6212,5668690,6212,6085140
1213,6212,5668690,6212,6085950
1213,6212,5668690,6212,6086420
1213,6212,5668690,6212,6086650
1213,6212,5668690,6212,6086650
1213,6212,5668690,6212,6086970
1213,6212,5668690,6212,6086970
1213,6212,5668690,6212,6087780
1213,6212,5668690,6212,6088590
1213,6212,5668690,6212,6090590
1213,6212,5668690,6212,6091400
1213,6212,5668690,6212,6092400
1213,6212,5668690,6212,6093210
1213,6212,5668690,6212,6094210
1213,6212,5668690,6212,6094210
1213,6212,5668690,6212,6094860
1213,6212,5668690,6212,6094860
1213,6212,5668690,6212,6095320
1213,6212,5668690,6212,6096320
1213,6212,5668690,6212,6097320
1213,6212,5668690,6212,6097640
1213,6212,5668690,6212,6098450
1213,6212,5668690,6212,6099450
1213,6212,5668690,6212,6099910
1213,6212,5668690,6212,6100720
1213,6212,5668690,6212,6100720
1213,6212,5668690,6212,6101190
1213,6212,5668690,6212,6101660
1213,6212,5668690,6212,6102130
1213,6212,5668690,6212,6102940
1213,6212,5668690,6212,6103940
1213,6212,5668690,6212,6103940
1213,6212,5668690,6212,6103940
1213,6212,5668690,6212,6104940
1213,6212,5668690,6212,6105410
1213,6212,5668690,6212,6106220
1213,6212,5668690,6212,6106690
1213,6212,5668690,6212,6107690
1213,6212,5668690,6212,6108690
1213,6212,5668690,6212,6109500
1213,6212,5668690,6212,6110500
1213,6212,5668690,6212,6111310
1213,6212,5668690,6212,6111310
1213,6212,5668690,6212,6112120
1213,6212,5668690,6212,6113120
1213,6212,5668690,6212,6113590
1213,6212,5668690,6212,6114590
1213,6212,5668690,6212,6115590
1213,6212,5668690,6212,6116060
1213,6212,5668690,6212,6116870
1213,6212,5668690,6212,6117870
1213,6212,5668690,6212,6118240
1213,6212,5668690,6212,6119240
1213,6212,5668690,6212,6119710
1213,6212,5668690,6212,6120180
1213,6212,5668690,6212,6120510
1213,6212,5668690,6212,6120980
1213,6212,5668690,6212,6121530
1213,6212,5668690,6212,6122530
1213,6212,5668690,6212,6123000
1213,6212,5668690,6212,6123460
1213,6212,5668690,6212,6123460
1213,6212,5668690,6212,6123830
1213,6212,5668690,6212,6124420
1213,6212,5668690,6212,6124650
1213,6212,5668690,6212,6125020
1213,6212,5668690,6212,6125020
1213,6212,5668850,6212,6125180
1213,6212,5668850,6212,6125650
1213,6212,5668850,6212,6125650
1213,6212,5668850,6212,6126650
1213,6212,5668850,6212,6127120
1213,6212,5668850,6212,6127120
1213,6212,5668850,6212,6127120
1213,6212,5668850,6212,6128120
1213,6212,5668850,6212,6129120
1213,6212,5668850,6212,6130120
1213,6212,5668850,6212,6131120
1213,6212,5668850,6212,6131930
1213,6212,5668850,6212,6132400
1213,6212,5668850,6212,6133400
1213,6212,5668850,6212,6133870
1213,6212,5668850,6212,6134340
1213,6212,5668850,6212,6135340
1213,6212,5668850,6212,6136340
1213,6212,5668850,6212,6136810
1213,6212,5668850,6212,6137040
1213,6212,5668850,6212,6137270
1213,6212,5668850,6212,6137590
1213,6212,5668850,6212,6138400
1213,6212,5668850,6212,6139210
1213,6212,5668850,6212,6139210
1213,6212,5668850,6212,6139800
1213,6212,5668850,6212,6140270
1213,6212,5668850,6212,6140740
1213,6212,5668850,6212,6141550
1213,6212,5668850,6212,6142550
1213,6212,5668850,6212,6142550
1213,6212,5668850,6212,6142870
1213,6212,5668850,6212,6143190
1213,6212,5668850,6212,6144000
1213,6212,5668850,6212,6144470
1213,6212,5668850,6212,6145280
1213,6212,5668850,6212,6146090
1213,6212,5668850,6212,6146560
1213,6212,5668850,6212,6146890
1213,6212,5668850,6212,6147700
1213,6212,5668850,6212,6148700
1213,6212,5668850,6212,6149510
1213,6212,5668850,6212,6150060
1213,6212,5668850,6212,6150060
1213,6212,5668850,6212,6151060
1213,6212,5668850,6212,6151290
1213,6212,5668850,6212,6152290
1213,6212,5668850,6212,6152880
1213,6212,5668850,6212,6152880
1213,6212,5668850,6212,6153100
1213,6212,5668850,6212,6154100
1213,6212,5668850,6212,6155100
1213,6212,5668850,6212,6155560
1213,6212,5668850,6212,6156370
1213,6212,5668850,6212,6156370
1213,6212,5668850,6212,6156960
1213,6212,5668850,6212,6157330
1213,6212,5668850,6212,6158330
1213,6212,5668850,6212,6159330
1213,6212,5668850,6212,6159550
1213,6212,5668850,6212,6160550
1213,6212,5668850,6212,6160550
1213,6212,5668850,6212,6160550
1213,6212,5668850,6212,6161200
1213,6212,5668850,6212,6162200
1213,6212,5668850,6212,6162850
1213,6212,5668850,6212,6163850
1213,6212,5668850,6212,6164320
1213,6212,5668850,6212,6165320
1213,6212,5668850,6212,6165320
1213,6212,5668850,6212,6165550
1213,6212,5668850,6212,6166360
1213,6212,5668850,6212,6166360
1213,6212,5668850,6212,6167360
1213,6212,5668850,6212,6168170
1213,6212,5668850,6212,6168980
1213,6212,5668850,6212,6169980
1213,6212,5668850,6212,6170790
1213,6212,5668850,6212,6171600
1213,6212,5668850,6212,6171600
1213,6212,5668850,6212,6172600
1213,6212,5668850,6212,6172600
1213,6212,5668850,6212,6173410
1213,6212,5668850,6212,6174220
1213,6212,5668850,6212,6174870
1213,6212,5668850,6212,6175340
1213,6212,5668850,6212,6176340
1213,6212,5668850,6212,6176810
1213,6212,5668850,6212,6177810
1213,6212,5668850,6212,6178810
1213,6212,5668850,6212,6179810
1213,6212,5668850,6212,6180810
1213,6212,5668850,6212,6180810
1213,6212,5668850,6212,6181130
1213,6212,5668850,6212,6181130
1213,6212,5668850,6212,6181780
1213,6212,5668850,6212,6182250
1213,6212,5668850,6212,6183250
1213,6212,5669170,6212,6183570
1213,6212,5669170,6212,6184040
1213,6212,5669170,6212,6184040
1213,6212,5669170,6212,6184510
1213,6212,5669170,6212,6185320
1213,6212,5669170,6212,6186130
1213,6212,5669170,6212,6187130
1213,6212,5669170,6212,6187130
1213,6212,5669170,6212,6187360
1213,6212,5669170,6212,6188360
1213,6212,5669170,6212,6188680
1213,6212,5669170,6212,6189680
1213,6212,5669170,6212,6190680
1213,6212,5669170,6212,6191150
1213,6212,5669170,6212,6191150
1213,6212,5669170,6212,6191740
1213,6212,5669170,6212,6192210
1213,6212,5669170,6212,6193210
1213,6212,5669170,6212,6193210
1213,6212,5669170,6212,6193680
1213,6212,5669170,6212,6194680
1213,6212,5669170,6212,6195160
1213,6212,5669170,6212,6195480
1213,6212,5669170,6212,6195950
1213,6212,5669170,6212,6196950
1213,6212,5669170,6212,6197760
1213,6212,5669170,6212,6198570
1213,6212,5669170,6212,6199160
1213,6212,5669170,6212,6199160
1213,6212,5669170,6212,6199160
1213,6212,5669170,6212,6200160
1213,6212,5669170,6212,6200970
1213,6212,5669170,6212,6200970
1213,6212,5669170,6212,6200970
1213,6212,5669170,6212,6200970
1213,6212,5669170,6212,6201440
1213,6212,5669170,6212,6201990
1213,6212,5669170,6212,6202640
1213,6212,5669170,6212,6202960
1213,6212,5669170,6212,6203430
1213,6212,5669170,6212,6204240
1213,6212,5669170,6212,6205240
1213,6212,5669170,6212,6205710
1213,6212,5669170,6212,6206520
1213,6212,5669170,6212,6206980
1213,6212,5669170,6212,6207450
1213,6212,5669170,6212,6208040
1213,6212,5669170,6212,6209040
1213,6212,5669170,6212,6209040
1213,6212,5669170,6212,6209510
1213,6212,5669170,6212,6209970
1213,6212,5669170,6212,6210970
1213,6212,5669170,6212,6210970
1213,6212,5669170,6212,6210970
1213,6212,5669170,6212,6211780
1213,6212,5669170,6212,6212780
1213,6212,5669170,6212,6213590
1213,6212,5669170,6212,6213820
1213,6212,5669170,6212,6214630
1213,6212,5669170,6212,6215280
1213,6212,5669170,6212,6215280
1213,6212,5669170,6212,6215750
1213,6212,5669170,6212,6216070
1213,6212,5669170,6212,6216620
1213,6212,5669170,6212,6216940
1213,6212,5669170,6212,6217940
1213,6212,5669170,6212,6218750
1213,6212,5669170,6212,6219750
1213,6212,5669170,6212,6220560
1213,6212,5669170,6212,6221370
1213,6212,5669170,6212,6221830
1213,6212,5669170,6212,6221830
1213,6212,5669170,6212,6222150
1213,6212,5669170,6212,6222150
1213,6212,5669170,6212,6223150
1213,6212,5669170,6212,6223470
1213,6212,5669170,6212,6223820
1213,6212,5669170,6212,6224630
1213,6212,5669170,6212,6224950
1213,6212,5669170,6212,6224950
1213,6212,5669170,6212,6225420
1213,6212,5669170,6212,6225420
1213,6212,5669170,6212,6226420
1213,6212,5669170,6212,6226650
1213,6212,5669170,6212,6227650
1213,6212,5669170,6212,6227650
1213,6212,5669170,6212,6227650
1213,6212,5669170,6212,6228300
1213,6212,5669170,6212,6229110
1213,6212,5669170,6212,6229700
1213,6212,5669170,6212,6230510
1213,6212,5669170,6212,6231060
1213,6212,5669170,6212,6231710
1213,6212,5669170,6212,6232180
1213,6212,5669170,6212,6233180
1213,6212,5669170,6212,6233180
1213,6212,5669170,6212,6234180
1213,6212,5669170,6212,6234650
1213,6212,5669170,6212,6234650
1213,6212,5669170,6212,6235120
1213,6212,5669170,6212,6235930
1213,6212,5669170,6212,6236400
1213,6212,5669170,6212,6237400
1213,6212,5669170,6212,6238050
1213,6212,5669170,6212,6238370
1213,6212,5669170,6212,6239180
1213,6212,5669170,6212,6240180
1213,6212,5669170,6212,6240990
1213,6212,5669170,6212,6241800
