ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
1213,6212,5906840,6212,6740410
1213,6212,5906840,6212,6741220
1213,6212,5906840,6212,6742220
1213,6212,5906840,6212,6743220
1213,6212,5906840,6212,6744030
1213,6212,5906840,6212,6745030
1213,6212,5906840,6212,6745030
1213,6212,5906840,6212,6745030
1213,6212,5906840,6212,6746030
1213,6212,5906840,6212,6747030
1213,6212,5906840,6212,6749030
1213,6212,5906840,6212,6750030
1213,6212,5906840,6212,6750350
1213,6212,5906840,6212,6751160
1213,6212,5906840,6212,6751970
1213,6212,5906840,6212,6752440
1213,6212,5906840,6212,6753440
1213,6212,5906840,6212,6754440
1213,6212,5906840,6212,6755440
1213,6212,5906840,6212,6756250
1213,6212,5906840,6212,6757250
1213,6212,5906840,6212,6757900
1213,6212,5906840,6212,6758900
1213,6212,5906840,6212,6760900
1213,6212,5906840,6212,6761900
1213,6212,5906840,6212,6761900
1213,6212,5906840,6212,6762370
1213,6212,5906840,6212,6763370
1213,6212,5906840,6212,6764370
1213,6212,5906840,6212,6765370
1213,6212,5906840,6212,6765370
1213,6212,5906840,6212,6765840
1213,6212,5906840,6212,6766210
1213,6212,5906840,6212,6766530
1213,6212,5906840,6212,6767000
1213,6212,5906840,6212,6767000
1213,6212,5906840,6212,6768000
1213,6212,5906840,6212,6768470
1213,6212,5906840,6212,6769470
1213,6212,5906840,6212,6770060
1213,6212,5906840,6212,6771060
1213,6212,5906840,6212,6772060
1213,6212,5906840,6212,6772870
1213,6212,5906840,6212,6780870
1213,6212,5906840,6212,6781870
1213,6212,5906840,6212,6782680
1213,6212,5906840,6212,6783680
1213,6212,5906840,6212,6784680
1213,6212,5906840,6212,6785680
1213,6212,5906840,6212,6786680
1213,6212,5906840,6212,6787680
1213,6212,5906840,6212,6788680
1213,6212,5906840,6212,6789680
1213,6212,5906840,6212,6790680
1213,6212,5906840,6212,6791680
1213,6212,5906840,6212,6792000
1213,6212,5906840,6212,6793000
1213,6212,5906840,6212,6794000
1213,6212,5906840,6212,6794650
1213,6212,5906840,6212,6794650
1213,6212,5906840,6212,6795650
1213,6212,5906840,6212,6796650
1213,6212,5906840,6212,6797020
1213,6212,5906840,6212,6798020
1213,6212,5906840,6212,6798020
1213,6212,5906840,6212,6799020
1213,6212,5906840,6212,6800020
1213,6212,5906840,6212,6800490
1213,6212,5906840,6212,6801490
1213,6212,5906840,6212,6802300
1213,6212,5906840,6212,6802770
1213,6212,5906840,6212,6803580
1213,6212,5906840,6212,6804390
1213,6212,5906840,6212,6805390
1213,6212,5906840,6212,6805860
1213,6212,5906840,6212,6805860
1213,6212,5906840,6212,6806860
1213,6212,5906840,6212,6807670
1213,6212,5906840,6212,6808140
1213,6212,5906890,6212,6808190
1213,6212,5906890,6212,6808510
1213,6212,5906890,6212,6809510
1213,6212,5906890,6212,6810510
1213,6212,5906890,6212,6810510
1213,6212,5906890,6212,6810970
1213,6212,5906890,6212,6811970
1213,6212,5906890,6212,6812970
1213,6212,5906890,6212,6813440
1213,6212,5907050,6212,6813600
1213,6212,5907050,6212,6814410
1213,6212,5907050,6212,6815220
1213,6212,5907050,6212,6816220
1213,6212,5907050,6212,6817030
1213,6212,5907050,6212,6818030
1213,6212,5907050,6212,6819030
1213,6212,5907050,6212,6820030
1213,6212,5907050,6212,6820030
1213,6212,5907050,6212,6820580
1213,6212,5907050,6212,6820580
1213,6212,5907050,6212,6821390
1213,6212,5907050,6212,6821390
1213,6212,5907050,6212,6821860
1213,6212,5907050,6212,6822860
1213,6212,5907050,6212,6823510
1213,6212,5907050,6212,6823980
1213,6212,5907050,6212,6824980
1213,6212,5907050,6212,6825980
1213,6212,5907050,6212,6826450
1213,6212,5907050,6212,6826920
1213,6212,5907050,6212,6826920
1213,6212,5907050,6212,6827390
1213,6212,5907050,6212,6827610
1213,6212,5907050,6212,6827610
1213,6212,5907050,6212,6828610
1213,6212,5907050,6212,6829610
1213,6212,5907050,6212,6830610
1213,6212,5907050,6212,6831080
1213,6212,5907050,6212,6831890
1213,6212,5907050,6212,6832210
1213,6212,5907050,6212,6833020
1213,6212,5907050,6212,6834020
1213,6212,5907050,6212,6835020
1213,6212,5907050,6212,6836020
1213,6212,5907050,6212,6836670
1213,6212,5907050,6212,6837670
1213,6212,5907050,6212,6838140
1213,6212,5907050,6212,6838950
1213,6212,5907050,6212,6839950
1213,6212,5907050,6212,6840950
1213,6212,5907050,6212,6841420
1213,6212,5907050,6212,6841740
1213,6212,5907050,6212,6842550
1213,6212,5907050,6212,6842870
1213,6212,5907050,6212,6843680
1213,6212,5907050,6212,6844680
1213,6212,5907050,6212,6844680
1213,6212,5907050,6212,6845150
1213,6212,5907050,6212,6845470
1213,6212,5907050,6212,6845930
1213,6212,5907050,6212,6846930
1213,6212,5907050,6212,6847930
1213,6212,5907050,6212,6848740
1213,6212,5907050,6212,6849740
1213,6212,5907050,6212,6850740
1213,6212,5907050,6212,6851550
1213,6212,5907050,6212,6851550
1213,6212,5907050,6212,6851550
1213,6212,5907210,6212,6851710
1213,6212,5907210,6212,6852520
1213,6212,5907210,6212,6852520
1213,6212,5907210,6212,6852840
1213,6212,5907210,6212,6853060
1213,6212,5907210,6212,6854060
1213,6212,5907210,6212,6855060
1213,6212,5907210,6212,6855060
1213,6212,5907210,6212,6855870
1213,6212,5907210,6212,6859870
1213,6212,5907210,6212,6860680
1213,6212,5907210,6212,6861680
1213,6212,5907210,6212,6862680
1213,6212,5907210,6212,6862680
1213,6212,5907210,6212,6863680
1213,6212,5907210,6212,6863680
1213,6212,5907210,6212,6864680
1213,6212,5907210,6212,6865680
1213,6212,5907210,6212,6866140
1213,6212,5907210,6212,6867140
1213,6212,5907210,6212,6867140
1213,6212,5907210,6212,6867140
1213,6212,5907210,6212,6867140
1213,6212,5907210,6212,6868140
1213,6212,5907210,6212,6868370
1213,6212,5907210,6212,6869370
1213,6212,5907210,6212,6870370
1213,6212,5907210,6212,6870840
1213,6212,5907210,6212,6871490
1213,6212,5907210,6212,6871950
1213,6212,5907210,6212,6872760
1213,6212,5907210,6212,6873760
1213,6212,5907210,6212,6874760
1213,6212,5907210,6212,6875760
1213,6212,5907210,6212,6883760
1213,6212,5907210,6212,6884760
1213,6212,5907210,6212,6884980
1213,6212,5907210,6212,6884980
1213,6212,5907210,6212,6885980
1213,6212,5907320,6212,6886090
1213,6212,5907320,6212,6887090
1213,6212,5907320,6212,6887410
1213,6212,5907320,6212,6888220
1213,6212,5907320,6212,6889220
1213,6212,5907320,6212,6890220
1213,6212,5907320,6212,6890220
1213,6212,5907320,6212,6890220
1213,6212,5907320,6212,6891220
1213,6212,5907320,6212,6892030
1213,6212,5907320,6212,6892840
1213,6212,5907320,6212,6893840
1213,6212,5907320,6212,6894840
1213,6212,5907320,6212,6894840
1213,6212,5907320,6212,6895310
1213,6212,5907320,6212,6896310
1213,6212,5907320,6212,6897120
1213,6212,5907320,6212,6898120
1213,6212,5907320,6212,6899120
1213,6212,5907320,6212,6899580
1213,6212,5907320,6212,6900580
1213,6212,5907320,6212,6901580
1213,6212,5907320,6212,6901580
1213,6212,5907320,6212,6901900
1213,6212,5907320,6212,6902130
1213,6212,5907320,6212,6903130
1213,6212,5907320,6212,6903130
1213,6212,5907320,6212,6904130
1213,6212,5907320,6212,6905130
1213,6212,5907320,6212,6905940
1213,6212,5907320,6212,6906410
1213,6212,5907320,6212,6907410
1213,6212,5907320,6212,6908410
1213,6212,5907320,6212,6909410
1213,6212,5907320,6212,6909410
1213,6212,5907320,6212,6909640
1213,6212,5907320,6212,6910110
1213,6212,5907320,6212,6910430
1213,6212,5907320,6212,6911430
1213,6212,5907320,6212,6911430
1213,6212,5907320,6212,6912430
1213,6212,5907320,6212,6912900
1213,6212,5907320,6212,6912900
1213,6212,5907320,6212,6913900
1213,6212,5907320,6212,6914900
1213,6212,5907320,6212,6915370
1213,6212,5907320,6212,6915840
1213,6212,5907320,6212,6916840
1213,6212,5907320,6212,6917650
1213,6212,5907320,6212,6918650
1213,6212,5907320,6212,6919650
1213,6212,5907320,6212,6920650
1213,6212,5907320,6212,6920970
1213,6212,5907320,6212,6921440
1213,6212,5907320,6212,6922440
1213,6212,5907320,6212,6923440
1213,6212,5907320,6212,6923760
1213,6212,5907320,6212,6924760
1213,6212,5907320,6212,6925080
1213,6212,5907320,6212,6925730
1213,6212,5907320,6212,6926540
1213,6212,5907320,6212,6927350
1213,6212,5907320,6212,6928350
1213,6212,5907320,6212,6928820
1213,6212,5907320,6212,6929820
1213,6212,5907320,6212,6930630
1213,6212,5907320,6212,6931440
1213,6212,5907320,6212,6932440
1213,6212,5907320,6212,6933440
1213,6212,5907320,6212,6934440
1213,6212,5907320,6212,6935440
1213,6212,5907320,6212,6936440
1213,6212,5907320,6212,6937440
1213,6212,5907320,6212,6937670
1213,6212,5907320,6212,6937670
1213,6212,5907320,6212,6938670
1213,6212,5907320,6212,6939670
1213,6212,5907320,6212,6940320
1213,6212,5907320,6212,6941130
1213,6212,5907320,6212,6941780
1213,6212,5907320,6212,6942590
1213,6212,5907320,6212,6943590
1213,6212,5907320,6212,6944590
1213,6212,5907320,6212,6945590
1213,6212,5907320,6212,6946590
1213,6212,5907320,6212,6947590
1213,6212,5907320,6212,6948590
1213,6212,5907320,6212,6949590
1213,6212,5907320,6212,6950590
1213,6212,5907320,6212,6951590
1213,6212,5907320,6212,6952400
1213,6212,5907320,6212,6952400
1213,6212,5907320,6212,6953400
1213,6212,5907320,6212,6953400
1213,6212,5907320,6212,6954400
1213,6212,5907320,6212,6955400
1213,6212,5907320,6212,6956400
1213,6212,5907320,6212,6956860
1213,6212,5907320,6212,6957670
1213,6212,5907320,6212,6957990
1213,6212,5907320,6212,6957990
1213,6212,5907320,6212,6958990
1213,6212,5907320,6212,6959990
1213,6212,5907320,6212,6959990
1213,6212,5907320,6212,6960990
1213,6212,5907320,6212,6961460
1213,6212,5907320,6212,6962270
1213,6212,5907320,6212,6962270
1213,6212,5907320,6212,6962740
1213,6212,5907320,6212,6963210
1213,6212,5907320,6212,6964210
1213,6212,5907320,6212,6965210
1213,6212,5907320,6212,6966210
1213,6212,5907320,6212,6966670
1213,6212,5907320,6212,6966670
1213,6212,5907320,6212,6967670
1213,6212,5907320,6212,6968670
1213,6212,5907320,6212,6969320
1213,6212,5907320,6212,6969790
1213,6212,5907320,6212,6970110
1213,6212,5907320,6212,6970920
1213,6212,5907320,6212,6971730
1213,6212,5907320,6212,6972730
1213,6212,5907320,6212,6973730
1213,6212,5907320,6212,6974730
1213,6212,5907320,6212,6975540
1213,6212,5907320,6212,6976540
1213,6212,5907320,6212,6977540
1213,6212,5907320,6212,6978010
1213,6212,5907320,6212,6978480
1213,6212,5907320,6212,6979480
1213,6212,5907320,6212,6980480
1213,6212,5907320,6212,6981480
1213,6212,5907320,6212,6982480
1213,6212,5907320,6212,6983290
1213,6212,5907320,6212,6984100
1213,6212,5907320,6212,6985100
1213,6212,5907320,6212,6986100
1213,6212,5907320,6212,6987100
1213,6212,5907320,6212,6988100
1213,6212,5907320,6212,6989100
1213,6212,5907320,6212,6989100
1213,6212,5907320,6212,6989910
1213,6212,5907320,6212,6990910
1213,6212,5907320,6212,6991910
1213,6212,5907320,6212,6992910
1213,6212,5907320,6212,6993720
1213,6212,5907320,6212,6994720
1213,6212,5907320,6212,6995720
1213,6212,5907320,6212,6996190
1213,6212,5907320,6212,6997190
1213,6212,5907320,6212,6997650
1213,6212,5907320,6212,6998120
1213,6212,5907320,6212,7002120
1213,6212,5907320,6212,7002120
1213,6212,5907320,6212,7003120
1213,6212,5907320,6212,7004120
1213,6212,5907320,6212,7004930
1213,6212,5907320,6212,7005930
1213,6212,5907320,6212,7006930
1213,6212,5907320,6212,7007930
1213,6212,5907320,6212,7007930
1213,6212,5907320,6212,7007930
1213,6212,5907320,6212,7007930
1213,6212,5907320,6212,7008930
1213,6212,5907320,6212,7009930
1213,6212,5907320,6212,7010250
1213,6212,5907320,6212,7011250
1213,6212,5907320,6212,7011470
1213,6212,5907320,6212,7012280
1213,6212,5907320,6212,7012750
1213,6212,5907320,6212,7012750
1213,6212,5907320,6212,7013400
1213,6212,5907320,6212,7014400
1213,6212,5907320,6212,7014400
1213,6212,5907320,6212,7015400
1213,6212,5907320,6212,7016400
1213,6212,5907320,6212,7017210
1213,6212,5907320,6212,7017680
1213,6212,5907320,6212,7018490
1213,6212,5907320,6212,7018490
1213,6212,5907320,6212,7018960
1213,6212,5907320,6212,7019960
1213,6212,5907320,6212,7020960
1213,6212,5907320,6212,7021960
1213,6212,5907320,6212,7022960
1213,6212,5907320,6212,7023960
1213,6212,5907320,6212,7024190
1213,6212,5907320,6212,7025190
1213,6212,5907320,6212,7026000
1213,6212,5907320,6212,7027000
1213,6212,5907320,6212,7027810
1213,6212,5907320,6212,7028280
1213,6212,5907320,6212,7028750
1213,6212,5907320,6212,7029750
1213,6212,5907320,6212,7030340
1213,6212,5907320,6212,7031150
1213,6212,5907320,6212,7031150
1213,6212,5907320,6212,7032150
1213,6212,5907320,6212,7032960
1213,6212,5907320,6212,7033960
1213,6212,5907320,6212,7034770
1213,6212,5907320,6212,7035090
1213,6212,5907320,6212,7035900
1213,6212,5907320,6212,7036900
1213,6212,5907320,6212,7037900
1213,6212,5907320,6212,7038900
1213,6212,5907320,6212,7039900
1213,6212,5907320,6212,7040900
1213,6212,5907320,6212,7041360
1213,6212,5907320,6212,7041590
1213,6212,5907320,6212,7041590
1213,6212,5907320,6212,7042400
1213,6212,5907320,6212,7042400
1213,6212,5907320,6212,7043210
1213,6212,5907320,6212,7043530
1213,6212,5907320,6212,7044530
1213,6212,5907320,6212,7045180
1213,6212,5907320,6212,7045730
1213,6212,5907320,6212,7046730
1213,6212,5907320,6212,7047730
1213,6212,5907320,6212,7048540
1213,6212,5907320,6212,7048860
1213,6212,5907320,6212,7049860
1213,6212,5907320,6212,7050330
1213,6212,5907320,6212,7051330
1213,6212,5907320,6212,7051800
1213,6212,5907320,6212,7052610
1213,6212,5907320,6212,7053200
1213,6212,5907320,6212,7054200
1213,6212,5907320,6212,7055200
1213,6212,5907320,6212,7056010
1213,6212,5907320,6212,7057010
1213,6212,5907320,6212,7058010
1213,6212,5907320,6212,7059010
1213,6212,5907320,6212,7060010
1213,6212,5907320,6212,7061010
1213,6212,5907320,6212,7061010
1213,6212,5907320,6212,7061330
1213,6212,5907320,6212,7061560
1213,6212,5907320,6212,7062560
1213,6212,5907320,6212,7062560
1213,6212,5907320,6212,7063560
1213,6212,5907320,6212,7064370
1213,6212,5907320,6212,7064840
1213,6212,5907320,6212,7065840
1213,6212,5907320,6212,7065840
1213,6212,5907320,6212,7066840
1213,6212,5907320,6212,7067840
1213,6212,5907320,6212,7068840
1213,6212,5907320,6212,7069310
1213,6212,5907320,6212,7069780
1213,6212,5907320,6212,7070100
1213,6212,5907320,6212,7070100
1213,6212,5907320,6212,7070910
1213,6212,5907320,6212,7071370
1213,6212,5907320,6212,7072020
1213,6212,5907320,6212,7072490
1213,6212,5907320,6212,7073300
1213,6212,5907320,6212,7074300
1213,6212,5907320,6212,7075300
1213,6212,5907320,6212,7076300
1213,6212,5907320,6212,7077300
1213,6212,5907320,6212,7077770
1213,6212,5907320,6212,7078770
1213,6212,5907320,6212,7079770
1213,6212,5907320,6212,7080580
1213,6212,5907320,6212,7081580
1213,6212,5907320,6212,7082230
1213,6212,5907320,6212,7083040
1213,6212,5907320,6212,7083850
1213,6212,5907320,6212,7084310
1213,6212,5907480,6212,7084470
1213,6212,5907480,6212,7085470
1213,6212,5907480,6212,7085930
1213,6212,5907480,6212,7086930
1213,6212,5907480,6212,7087740
1213,6212,5907480,6212,7088060
1213,6212,5907480,6212,7088870
1213,6212,5907480,6212,7089870
1213,6212,5907480,6212,7090870
1213,6212,5907480,6212,7091090
1213,6212,5907480,6212,7092090
1213,6212,5907480,6212,7092410
1213,6212,5907480,6212,7093410
1213,6212,5907480,6212,7094410
1213,6212,5907480,6212,7095060
1213,6212,5907480,6212,7095870
1213,6212,5907480,6212,7096870
1213,6212,5907480,6212,7097870
1213,6212,5907480,6212,7098870
1213,6212,5907480,6212,7099870
1213,6212,5907480,6212,7100870
1213,6212,5907480,6212,7101870
1213,6212,5907480,6212,7102870
1213,6212,5907480,6212,7102870
1213,6212,5907480,6212,7103520
1213,6212,5907480,6212,7104330
1213,6212,5907480,6212,7104880
1213,6212,5907480,6212,7105690
1213,6212,5907480,6212,7105690
1213,6212,5907480,6212,7106500
1213,6212,5907480,6212,7107500
1213,6212,5907480,6212,7107500
1213,6212,5907480,6212,7108500
1213,6212,5907480,6212,7109500
1213,6212,5907480,6212,7117500
1213,6212,5907480,6212,7118310
1213,6212,5907480,6212,7118860
1213,6212,5907480,6212,7119860
1213,6212,5907480,6212,7120670
1213,6212,5907480,6212,7121670
1213,6212,5907480,6212,7122670
1213,6212,5907480,6212,7123670
1213,6212,5907480,6212,7124670
1213,6212,5907480,6212,7125140
1213,6212,5907480,6212,7126140
1213,6212,5907480,6212,7127140
1213,6212,5907480,6212,7128140
1213,6212,5907480,6212,7128610
1213,6212,5907480,6212,7129610
1213,6212,5907480,6212,7130610
1213,6212,5907480,6212,7131610
1213,6212,5907480,6212,7132080
1213,6212,5907480,6212,7132080
1213,6212,5907480,6212,7132890
1213,6212,5907480,6212,7133700
1213,6212,5907480,6212,7134700
1213,6212,5907480,6212,7134700
1213,6212,5907480,6212,7135700
1213,6212,5907480,6212,7136700
1213,6212,5907480,6212,7137700
1213,6212,5907480,6212,7137700
1213,6212,5907480,6212,7138160
1213,6212,5907480,6212,7139160
1213,6212,5907480,6212,7140160
1213,6212,5907480,6212,7141160
1213,6212,5907480,6212,7142160
1213,6212,5907480,6212,7142160
1213,6212,5907480,6212,7143160
1213,6212,5907480,6212,7143160
1213,6212,5907480,6212,7144160
1213,6212,5907480,6212,7145160
1213,6212,5907480,6212,7146160
1213,6212,5907480,6212,7146710
1213,6212,5907480,6212,7147710
1213,6212,5907480,6212,7148710
1213,6212,5907480,6212,7148710
1213,6212,5907480,6212,7149520
1213,6212,5907480,6212,7150520
1213,6212,5907480,6212,7150990
1213,6212,5907640,6212,7151150
1213,6212,5907640,6212,7151610
1213,6212,5907640,6212,7152610
1213,6212,5907640,6212,7152840
1213,6212,5907640,6212,7153310
1213,6212,5907640,6212,7154310
1213,6212,5907640,6212,7155310
1213,6212,5907640,6212,7155780
1213,6212,5907640,6212,7156780
1213,6212,5907640,6212,7157780
1213,6212,5907640,6212,7158100
1213,6212,5907640,6212,7158910
1213,6212,5907640,6212,7159910
1213,6212,5907640,6212,7160500
1213,6212,5907640,6212,7161500
1213,6212,5907640,6212,7161970
1213,6212,5907640,6212,7162970
1213,6212,5907640,6212,7163970
1213,6212,5907640,6212,7164440
1213,6212,5907640,6212,7165250
1213,6212,5907640,6212,7165720
1213,6212,5907640,6212,7166530
1213,6212,5907640,6212,7168530
1213,6212,5907640,6212,7168850
1213,6212,5907640,6212,7169850
1213,6212,5907640,6212,7169850
1213,6212,5907640,6212,7170850
1213,6212,5907640,6212,7171850
1213,6212,5907640,6212,7172850
1213,6212,5907640,6212,7173850
1213,6212,5907640,6212,7174850
1213,6212,5907640,6212,7174850
1213,6212,5907640,6212,7175660
1213,6212,5907640,6212,7176660
1213,6212,5907640,6212,7177660
1213,6212,5907640,6212,7178660
1213,6212,5907640,6212,7178890
1213,6212,5907640,6212,7179540
1213,6212,5907640,6212,7180540
1213,6212,5907640,6212,7181540
1213,6212,5907640,6212,7182540
1213,6212,5907640,6212,7183350
1213,6212,5907640,6212,7183350
1213,6212,5907640,6212,7183900
1213,6212,5907640,6212,7184490
1213,6212,5907640,6212,7185490
1213,6212,5907640,6212,7186490
1213,6212,5907640,6212,7186490
1213,6212,5907640,6212,7187490
1213,6212,5907640,6212,7188490
1213,6212,5907640,6212,7189490
1213,6212,5907640,6212,7189490
1213,6212,5907640,6212,7190300
1213,6212,5907640,6212,7191300
1213,6212,5907640,6212,7191300
1213,6212,5907640,6212,7191300
1213,6212,5907640,6212,7192300
1213,6212,5907640,6212,7193110
1213,6212,5907640,6212,7193580
1213,6212,5907640,6212,7193900
1213,6212,5907640,6212,7194550
1213,6212,5907640,6212,7194770
1213,6212,5907640,6212,7195770
1213,6212,5907640,6212,7196580
1213,6212,5907640,6212,7197580
1213,6212,5907640,6212,7198050
1213,6212,5907640,6212,7198860
1213,6212,5907640,6212,7199860
1213,6212,5907640,6212,7200670
1213,6212,5907640,6212,7201670
1213,6212,5907640,6212,7202670
1213,6212,5907640,6212,7203480
1213,6212,5907640,6212,7204480
1213,6212,5907640,6212,7205480
1213,6212,5907640,6212,7206290
1213,6212,5907640,6212,7207290
1213,6212,5907640,6212,7208290
1213,6212,5907640,6212,7209290
1213,6212,5907640,6212,7209290
1213,6212,5907640,6212,7209750
1213,6212,5907640,6212,7210750
1213,6212,5907640,6212,7211750
1213,6212,5907640,6212,7212750
1213,6212,5907750,6212,7212860
1213,6212,5907750,6212,7213860
1213,6212,5907750,6212,7214860
1213,6212,5907750,6212,7214860
1213,6212,5907750,6212,7215510
1213,6212,5907750,6212,7216510
1213,6212,5907750,6212,7217510
1213,6212,5907750,6212,7218320
1213,6212,5907750,6212,7219320
1213,6212,5907750,6212,7220320
1213,6212,5907750,6212,7221320
1213,6212,5907750,6212,7221790
1213,6212,5907750,6212,7222110
1213,6212,5907750,6212,7222920
1213,6212,5907750,6212,7223390
1213,6212,5907750,6212,7224390
1213,6212,5907750,6212,7224390
1213,6212,5907750,6212,7225200
1213,6212,5907750,6212,7226200
1213,6212,5907750,6212,7226520
1213,6212,5907750,6212,7227330
1213,6212,5907750,6212,7228330
1213,6212,5907750,6212,7229330
1213,6212,5907750,6212,7230140
1213,6212,5907750,6212,7230950
1213,6212,5907750,6212,7231950
1213,6212,5907750,6212,7232950
1213,6212,5907750,6212,7232950
1213,6212,5907750,6212,7233500
1213,6212,5908750,6212,7234500
1213,6212,5908750,6212,7235500
1213,6212,5908800,6212,7235550
1213,6212,5908800,6212,7236550
1213,6212,5908800,6212,7237200
1213,6212,5908800,6212,7237520
1213,6212,5908960,6212,7237680
1213,6212,5908960,6212,7238680
1213,6212,5908960,6212,7239150
1213,6212,5908960,6212,7239620
1213,6212,5908960,6212,7240090
1213,6212,5908960,6212,7241090
1213,6212,5908960,6212,7242090
1213,6212,5908960,6212,7242900
1213,6212,5908960,6212,7243550
1213,6212,5908960,6212,7244360
1213,6212,5908960,6212,7244590
1213,6212,5908960,6212,7245060
1213,6212,5908960,6212,7246060
1213,6212,5908960,6212,7247060
1213,6212,5908960,6212,7248060
1213,6212,5908960,6212,7249060
1213,6212,5908960,6212,7249870
1213,6212,5908960,6212,7249870
1213,6212,5908960,6212,7250870
1213,6212,5908960,6212,7250870
1213,6212,5908960,6212,7251870
1213,6212,5908960,6212,7252870
1213,6212,5908960,6212,7253680
1213,6212,5908960,6212,7254680
1213,6212,5908960,6212,7255680
1213,6212,5908960,6212,7256680
1213,6212,5908960,6212,7256680
1213,6212,5908960,6212,7257680
1213,6212,5908960,6212,7258680
1213,6212,5908960,6212,7258680
1213,6212,5908960,6212,7259680
1213,6212,5908960,6212,7260680
1213,6212,5908960,6212,7261150
1213,6212,5908960,6212,7261610
1213,6212,5908960,6212,7262610
1213,6212,5908960,6212,7262840
1213,6212,5908960,6212,7263310
1213,6212,5908960,6212,7263780
1213,6212,5908960,6212,7264590
1213,6212,5908960,6212,7265590
1213,6212,5908960,6212,7266590
1213,6212,5908960,6212,7267400
1213,6212,5908960,6212,7268050
1213,6212,5908960,6212,7269050
1213,6212,5908960,6212,7269050
1213,6212,5908960,6212,7270050
1213,6212,5908960,6212,7270050
1213,6212,5908960,6212,7270420
1213,6212,5908960,6212,7270890
1213,6212,5908960,6212,7271700
1213,6212,5908960,6212,7272170
1213,6212,5908960,6212,7272170
1213,6212,5908960,6212,7272820
1213,6212,5908960,6212,7273630
1213,6212,5908960,6212,7273630
1213,6212,5908960,6212,7274630
1213,6212,5908960,6212,7275630
1213,6212,5908960,6212,7276440
1213,6212,5908960,6212,7277440
1213,6212,5908960,6212,7278440
1213,6212,5908960,6212,7279250
1213,6212,5908960,6212,7280250
1213,6212,5908960,6212,7281250
1213,6212,5908960,6212,7281730
1213,6212,5908960,6212,7282320
1213,6212,5908960,6212,7282790
1213,6212,5908960,6212,7283790
1213,6212,5908960,6212,7283790
1213,6212,5909070,6212,7283900
1213,6212,5909070,6212,7284710
1213,6212,5909070,6212,7284710
1213,6212,5909070,6212,7285520
1213,6212,5909070,6212,7286330
1213,6212,5909070,6212,7287330
1213,6212,5909070,6212,7288330
1213,6212,5909070,6212,7289330
1213,6212,5909070,6212,7289330
1213,6212,5909070,6212,7290330
1213,6212,5909070,6212,7291330
1213,6212,5909070,6212,7292140
1213,6212,5909070,6212,7292140
1213,6212,5909070,6212,7292610
1213,6212,5909070,6212,7293420
1213,6212,5909070,6212,7293880
1213,6212,5909070,6212,7294350
1213,6212,5909070,6212,7295350
1213,6212,5909070,6212,7296350
1213,6212,5909070,6212,7296350
1213,6212,5909070,6212,7296350
1213,6212,5909070,6212,7297350
1213,6212,5909070,6212,7298350
1213,6212,5909070,6212,7299350
1213,6212,5909070,6212,7300350
1213,6212,5909070,6212,7300900
1213,6212,5909070,6212,7300900
1213,6212,5909070,6212,7301900
1213,6212,5909070,6212,7302900
1213,6212,5909070,6212,7303900
1213,6212,5909070,6212,7304370
1213,6212,5909070,6212,7305180
1213,6212,5909070,6212,7306180
1213,6212,5909070,6212,7306990
1213,6212,5909070,6212,7307990
1213,6212,5909070,6212,7308540
1213,6212,5909070,6212,7309540
1213,6212,5909070,6212,7309860
1213,6212,5909070,6212,7310330
1213,6212,5909070,6212,7310330
1213,6212,5909070,6212,7311330
1213,6212,5909070,6212,7311330
1213,6212,5909070,6212,7312330
1213,6212,5909230,6212,7312490
1213,6212,5909230,6212,7313490
1213,6212,5909230,6212,7314140
1213,6212,5909230,6212,7314950
1213,6212,5909230,6212,7315950
1213,6212,5909230,6212,7316950
1213,6212,5909230,6212,7317950
1213,6212,5909230,6212,7317950
1213,6212,5909230,6212,7318760
1213,6212,5909230,6212,7318760
1213,6212,5909230,6212,7319760
1213,6212,5909230,6212,7320760
1213,6212,5909230,6212,7321760
1213,6212,5909230,6212,7322760
1213,6212,5909230,6212,7323760
1213,6212,5909230,6212,7324760
1213,6212,5909230,6212,7325760
1213,6212,5909230,6212,7326570
1213,6212,5909230,6212,7327570
1213,6212,5909230,6212,7327570
1213,6212,5909230,6212,7328570
1213,6212,5909230,6212,7329570
1213,6212,5909230,6212,7330380
1213,6212,5909230,6212,7330380
1213,6212,5909230,6212,7331190
1213,6212,5909230,6212,7332190
1213,6212,5909230,6212,7332510
1213,6212,5909230,6212,7333160
1213,6212,5909230,6212,7334160
