ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
1213,6212,5801970,6212,6141000
1213,6212,5801970,6212,6141470
1213,6212,5801970,6212,6142280
1213,6212,5801970,6212,6143280
1213,6212,5801970,6212,6143750
1213,6212,5801970,6212,6144750
1213,6212,5801970,6212,6145560
1213,6212,5801970,6212,6146370
1213,6212,5801970,6212,6147370
1213,6212,5801970,6212,6149370
1213,6212,5801970,6212,6150370
1213,6212,5801970,6212,6151020
1213,6212,5801970,6212,6152020
1213,6212,5801970,6212,6152670
1213,6212,5801970,6212,6152990
1213,6212,5801970,6212,6153460
1213,6212,5801970,6212,6154460
1213,6212,5801970,6212,6155460
1213,6212,5801970,6212,6156460
1213,6212,5801970,6212,6156690
1213,6212,5801970,6212,6157500
1213,6212,5801970,6212,6158310
1213,6212,5801970,6212,6158310
1213,6212,5801970,6212,6159310
1213,6212,5801970,6212,6160310
1213,6212,5801970,6212,6161310
1213,6212,5801970,6212,6161310
1213,6212,5801970,6212,6162310
1213,6212,5801970,6212,6163310
1213,6212,5801970,6212,6163780
1213,6212,5801970,6212,6163780
1213,6212,5801970,6212,6164330
1213,6212,5801970,6212,6164650
1213,6212,5801970,6212,6164650
1213,6212,5801970,6212,6165650
1213,6212,5801970,6212,6166650
1213,6212,5801970,6212,6167650
1213,6212,5801970,6212,6167880
1213,6212,5801970,6212,6168880
1213,6212,5801970,6212,6169690
1213,6212,5801970,6212,6170690
1213,6212,5801970,6212,6170690
1213,6212,5801970,6212,6171690
1213,6212,5801970,6212,6172280
1213,6212,5802970,6212,6173280
1213,6212,5802970,6212,6173750
1213,6212,5802970,6212,6174750
1213,6212,5802970,6212,6174980
1213,6212,5802970,6212,6175450
1213,6212,5802970,6212,6176260
1213,6212,5802970,6212,6176490
1213,6212,5802970,6212,6177040
1213,6212,5802970,6212,6178040
1213,6212,5802970,6212,6178850
1213,6212,5803970,6212,6179850
1213,6212,5803970,6212,6180850
1213,6212,5803970,6212,6180850
1213,6212,5803970,6212,6181850
1213,6212,5803970,6212,6182850
1213,6212,5803970,6212,6183850
1213,6212,5803970,6212,6184850
1213,6212,5803970,6212,6185850
1213,6212,5803970,6212,6186850
1213,6212,5803970,6212,6187850
1213,6212,5803970,6212,6188660
1213,6212,5803970,6212,6189660
1213,6212,5803970,6212,6189660
1213,6212,5803970,6212,6190470
1213,6212,5803970,6212,6191470
1213,6212,5803970,6212,6191930
1213,6212,5803970,6212,6191930
1213,6212,5803970,6212,6192930
1213,6212,5803970,6212,6193390
1213,6212,5803970,6212,6194390
1213,6212,5803970,6212,6195200
1213,6212,5803970,6212,6195200
1213,6212,5803970,6212,6196200
1213,6212,5803970,6212,6197200
1213,6212,5803970,6212,6197200
1213,6212,5803970,6212,6198200
1213,6212,5803970,6212,6198200
1213,6212,5803970,6212,6200200
1213,6212,5803970,6212,6201200
1213,6212,5803970,6212,6202200
1213,6212,5803970,6212,6203200
1213,6212,5803970,6212,6204200
1213,6212,5803970,6212,6205200
1213,6212,5803970,6212,6206200
1213,6212,5804080,6212,6206310
1213,6212,5804080,6212,6207120
1213,6212,5804080,6212,6207930
1213,6212,5804080,6212,6208930
1213,6212,5804080,6212,6209930
1213,6212,5804080,6212,6210400
1213,6212,5804080,6212,6210400
1213,6212,5804080,6212,6211400
1213,6212,5804080,6212,6212400
1213,6212,5804080,6212,6212720
1213,6212,5804080,6212,6213190
1213,6212,5804080,6212,6214190
1213,6212,5804080,6212,6215190
1213,6212,5804080,6212,6216190
1213,6212,5804080,6212,6217190
1213,6212,5804080,6212,6218190
1213,6212,5804080,6212,6218190
1213,6212,5804080,6212,6219000
1213,6212,5804080,6212,6220000
1213,6212,5804080,6212,6220000
1213,6212,5804080,6212,6228000
1213,6212,5804080,6212,6229000
1213,6212,5804080,6212,6230000
1213,6212,5804080,6212,6231000
1213,6212,5804080,6212,6232000
1213,6212,5804080,6212,6232810
1213,6212,5804080,6212,6232810
1213,6212,5804080,6212,6232810
1213,6212,5804080,6212,6233810
1213,6212,5804080,6212,6234360
1213,6212,5804080,6212,6234830
1213,6212,5804080,6212,6235830
1213,6212,5804080,6212,6236300
1213,6212,5804080,6212,6244300
1213,6212,5804080,6212,6245300
1213,6212,5804080,6212,6246300
1213,6212,5804080,6212,6247300
1213,6212,5804080,6212,6248300
1213,6212,5804080,6212,6248770
1213,6212,5804080,6212,6249770
1213,6212,5804080,6212,6250320
1213,6212,5804080,6212,6251320
1213,6212,5804080,6212,6251870
1213,6212,5804080,6212,6252870
1213,6212,5804080,6212,6253870
1213,6212,5804080,6212,6254870
1213,6212,5804080,6212,6254870
1213,6212,5804080,6212,6254870
1213,6212,5804080,6212,6255870
1213,6212,5804080,6212,6256680
1213,6212,5804080,6212,6257490
1213,6212,5804080,6212,6258490
1213,6212,5804080,6212,6259490
1213,6212,5804080,6212,6259490
1213,6212,5804080,6212,6259490
1213,6212,5804080,6212,6260490
1213,6212,5804080,6212,6260960
1213,6212,5804080,6212,6261960
1213,6212,5804080,6212,6261960
1213,6212,5804080,6212,6262960
1213,6212,5804080,6212,6262960
1213,6212,5804080,6212,6263280
1213,6212,5804080,6212,6264280
1213,6212,5804080,6212,6265280
1213,6212,5804080,6212,6266280
1213,6212,5804080,6212,6266280
1213,6212,5804080,6212,6267280
1213,6212,5804080,6212,6268280
1213,6212,5804080,6212,6269090
1213,6212,5804080,6212,6270090
1213,6212,5804080,6212,6271090
1213,6212,5804080,6212,6271900
1213,6212,5804080,6212,6272900
1213,6212,5804080,6212,6272900
1213,6212,5804080,6212,6272900
1213,6212,5804080,6212,6273370
1213,6212,5804080,6212,6273840
1213,6212,5804080,6212,6274840
1213,6212,5804080,6212,6275840
1213,6212,5804080,6212,6276840
1213,6212,5804080,6212,6277840
1213,6212,5804080,6212,6277840
1213,6212,5804080,6212,6278160
1213,6212,5804080,6212,6278970
1213,6212,5804080,6212,6279970
1213,6212,5804080,6212,6280970
1213,6212,5804080,6212,6281970
1213,6212,5804080,6212,6281970
1213,6212,5804080,6212,6282620
1213,6212,5804080,6212,6282940
1213,6212,5804080,6212,6283940
1213,6212,5804080,6212,6284590
1213,6212,5804080,6212,6285060
1213,6212,5804080,6212,6285060
1213,6212,5804080,6212,6285060
1213,6212,5804080,6212,6293060
1213,6212,5804080,6212,6294060
1213,6212,5804080,6212,6302060
1213,6212,5804080,6212,6303060
1213,6212,5804080,6212,6304060
1213,6212,5804080,6212,6304530
1213,6212,5804080,6212,6305530
1213,6212,5804080,6212,6305530
1213,6212,5804080,6212,6306530
1213,6212,5804080,6212,6306850
1213,6212,5804080,6212,6307850
1213,6212,5804080,6212,6307850
1213,6212,5804080,6212,6308080
1213,6212,5804080,6212,6309080
1213,6212,5804080,6212,6309630
1213,6212,5804080,6212,6317630
1213,6212,5804080,6212,6317630
1213,6212,5804080,6212,6318440
1213,6212,5804080,6212,6318440
1213,6212,5804080,6212,6319250
1213,6212,5804080,6212,6323250
1213,6212,5804080,6212,6324060
1213,6212,5804080,6212,6325060
1213,6212,5804080,6212,6325060
1213,6212,5804080,6212,6326060
1213,6212,5804080,6212,6326380
1213,6212,5804080,6212,6327380
1213,6212,5804080,6212,6328380
1213,6212,5804080,6212,6329380
1213,6212,5804080,6212,6330380
1213,6212,5804080,6212,6331380
1213,6212,5804080,6212,6331840
1213,6212,5804080,6212,6332840
1213,6212,5804080,6212,6333840
1213,6212,5804080,6212,6334840
1213,6212,5804080,6212,6335650
1213,6212,5804080,6212,6336650
1213,6212,5804080,6212,6337650
1213,6212,5804080,6212,6338120
1213,6212,5804080,6212,6339120
1213,6212,5804080,6212,6340120
1213,6212,5804080,6212,6340590
1213,6212,5804080,6212,6341590
1213,6212,5804130,6212,6341640
1213,6212,5804130,6212,6341640
1213,6212,5804130,6212,6342450
1213,6212,5804130,6212,6342920
1213,6212,5804130,6212,6342920
1213,6212,5804130,6212,6343730
1213,6212,5804130,6212,6344380
1213,6212,5804130,6212,6345380
1213,6212,5804130,6212,6345600
1213,6212,5804130,6212,6346410
1213,6212,5804130,6212,6347410
1213,6212,5804130,6212,6347880
1213,6212,5804130,6212,6348690
1213,6212,5804130,6212,6349690
1213,6212,5804130,6212,6350500
1213,6212,5804130,6212,6351500
1213,6212,5804130,6212,6352150
1213,6212,5804130,6212,6352620
1213,6212,5804130,6212,6353090
1213,6212,5804130,6212,6353410
1213,6212,5804130,6212,6353880
1213,6212,5804130,6212,6354880
1213,6212,5804130,6212,6355880
1213,6212,5804130,6212,6356200
1213,6212,5804130,6212,6357200
1213,6212,5804130,6212,6358200
1213,6212,5804130,6212,6358200
1213,6212,5804130,6212,6359010
1213,6212,5804130,6212,6360010
1213,6212,5804130,6212,6360480
1213,6212,5804130,6212,6361480
1213,6212,5804130,6212,6362480
1213,6212,5804130,6212,6362480
1213,6212,5804130,6212,6363480
1213,6212,5804130,6212,6364480
1213,6212,5804130,6212,6365290
1213,6212,5804130,6212,6366290
1213,6212,5804130,6212,6366520
1213,6212,5804130,6212,6367520
1213,6212,5804130,6212,6367520
1213,6212,5804130,6212,6368330
1213,6212,5804130,6212,6368800
1213,6212,5804130,6212,6369800
1213,6212,5804130,6212,6370800
1213,6212,5804130,6212,6371800
1213,6212,5804130,6212,6372800
1213,6212,5804130,6212,6373800
1213,6212,5804400,6212,6374070
1213,6212,5804400,6212,6375070
1213,6212,5804400,6212,6376070
1213,6212,5804400,6212,6377070
1213,6212,5804400,6212,6377300
1213,6212,5804400,6212,6377620
1213,6212,5804400,6212,6378090
1213,6212,5804400,6212,6379090
1213,6212,5804400,6212,6379090
1213,6212,5804400,6212,6380090
1213,6212,5804400,6212,6380090
1213,6212,5804400,6212,6381090
1213,6212,5804400,6212,6381090
1213,6212,5804400,6212,6381410
1213,6212,5804400,6212,6382410
1213,6212,5804400,6212,6382880
1213,6212,5804400,6212,6383880
1213,6212,5804400,6212,6384690
1213,6212,5804400,6212,6385500
1213,6212,5804400,6212,6386310
1213,6212,5804400,6212,6386900
1213,6212,5804400,6212,6387710
1213,6212,5804400,6212,6387710
1213,6212,5804450,6212,6387760
1213,6212,5804450,6212,6388230
1213,6212,5804560,6212,6388340
1213,6212,5804560,6212,6389340
1213,6212,5804560,6212,6389690
1213,6212,5804560,6212,6390500
1213,6212,5804560,6212,6390500
1213,6212,5804560,6212,6390500
1213,6212,5804560,6212,6390500
1213,6212,5804560,6212,6390500
1213,6212,5804560,6212,6390500
1213,6212,5804560,6212,6391500
1213,6212,5804560,6212,6399500
1213,6212,5804560,6212,6400500
1213,6212,5804560,6212,6401500
1213,6212,5804560,6212,6401500
1213,6212,5804560,6212,6401970
1213,6212,5804560,6212,6401970
1213,6212,5804560,6212,6402970
1213,6212,5804560,6212,6403970
1213,6212,5804560,6212,6404780
1213,6212,5804560,6212,6405780
1213,6212,5804560,6212,6406780
1213,6212,5804560,6212,6406780
1213,6212,5804560,6212,6407780
1213,6212,5804560,6212,6411780
1213,6212,5804560,6212,6412250
1213,6212,5804560,6212,6413250
1213,6212,5804560,6212,6414250
1213,6212,5804560,6212,6415250
1213,6212,5804560,6212,6416250
1213,6212,5804560,6212,6416250
1213,6212,5804560,6212,6416720
1213,6212,5804560,6212,6417190
1213,6212,5804560,6212,6418190
1213,6212,5804560,6212,6419190
1213,6212,5804560,6212,6420000
1213,6212,5804560,6212,6420810
1213,6212,5804560,6212,6420810
1213,6212,5804560,6212,6421040
1213,6212,5804560,6212,6422040
1213,6212,5804560,6212,6423040
1213,6212,5804560,6212,6424040
1213,6212,5804560,6212,6425040
1213,6212,5804560,6212,6425690
1213,6212,5804560,6212,6426690
1213,6212,5804560,6212,6427690
1213,6212,5804560,6212,6428690
1213,6212,5804560,6212,6428690
1213,6212,5804560,6212,6429690
1213,6212,5804560,6212,6430690
1213,6212,5804560,6212,6431690
1213,6212,5804560,6212,6432500
1213,6212,5804560,6212,6433500
1213,6212,5804560,6212,6433500
1213,6212,5804560,6212,6434310
1213,6212,5804560,6212,6435310
1213,6212,5804560,6212,6436120
1213,6212,5804560,6212,6436440
1213,6212,5804560,6212,6436670
1213,6212,5804560,6212,6437480
1213,6212,5804560,6212,6437950
1213,6212,5804560,6212,6438760
1213,6212,5804560,6212,6439760
1213,6212,5804560,6212,6440760
1213,6212,5804560,6212,6444760
1213,6212,5804560,6212,6445760
1213,6212,5804560,6212,6446760
1213,6212,5804560,6212,6450760
1213,6212,5804560,6212,6451760
1213,6212,5804560,6212,6452570
1213,6212,5804560,6212,6453570
1213,6212,5804560,6212,6454380
1213,6212,5804560,6212,6455380
1213,6212,5804560,6212,6456380
1213,6212,5804560,6212,6457380
1213,6212,5804560,6212,6458380
1213,6212,5804560,6212,6460380
1213,6212,5804560,6212,6460380
1213,6212,5804560,6212,6461380
1213,6212,5804560,6212,6461380
1213,6212,5804560,6212,6462380
1213,6212,5804560,6212,6462380
1213,6212,5804560,6212,6462700
1213,6212,5804560,6212,6464700
1213,6212,5804560,6212,6465700
1213,6212,5804560,6212,6466510
1213,6212,5804560,6212,6467320
1213,6212,5804560,6212,6467540
1213,6212,5804560,6212,6467540
1213,6212,5804560,6212,6468350
1213,6212,5804560,6212,6469350
1213,6212,5804560,6212,6470350
1213,6212,5804560,6212,6471350
1213,6212,5804560,6212,6472350
1213,6212,5804560,6212,6472350
1213,6212,5804560,6212,6473350
1213,6212,5804560,6212,6474350
1213,6212,5804560,6212,6476350
1213,6212,5804560,6212,6477000
1213,6212,5804560,6212,6478000
1213,6212,5804560,6212,6479000
1213,6212,5804560,6212,6480000
1213,6212,5804560,6212,6480810
1213,6212,5804560,6212,6481810
1213,6212,5804560,6212,6482810
1213,6212,5804560,6212,6483460
1213,6212,5804560,6212,6484270
1213,6212,5804560,6212,6485080
1213,6212,5804560,6212,6485730
1213,6212,5804560,6212,6485730
1213,6212,5804560,6212,6486380
1213,6212,5804560,6212,6487380
1213,6212,5804560,6212,6488190
1213,6212,5804560,6212,6489000
1213,6212,5804560,6212,6489000
1213,6212,5804560,6212,6490000
1213,6212,5804560,6212,6490320
1213,6212,5804560,6212,6491130
1213,6212,5804560,6212,6492130
1213,6212,5804560,6212,6493130
1213,6212,5804560,6212,6494130
1213,6212,5804560,6212,6494600
1213,6212,5804560,6212,6495600
1213,6212,5804560,6212,6496600
1213,6212,5804560,6212,6497410
1213,6212,5804560,6212,6498410
1213,6212,5804560,6212,6499410
1213,6212,5804560,6212,6500220
1213,6212,5804560,6212,6501030
1213,6212,5804560,6212,6502030
1213,6212,5804560,6212,6503030
1213,6212,5804560,6212,6503260
1213,6212,5804560,6212,6504260
1213,6212,5804560,6212,6504260
1213,6212,5804560,6212,6505070
1213,6212,5804560,6212,6505070
1213,6212,5804560,6212,6505530
1213,6212,5804560,6212,6506340
1213,6212,5804560,6212,6507150
1213,6212,5804560,6212,6508150
1213,6212,5804560,6212,6508740
1213,6212,5804560,6212,6509740
1213,6212,5804560,6212,6510110
1213,6212,5804560,6212,6510920
1213,6212,5804560,6212,6511730
1213,6212,5804560,6212,6512730
1213,6212,5804560,6212,6513730
1213,6212,5804560,6212,6514540
1213,6212,5804560,6212,6515350
1213,6212,5804560,6212,6516350
1213,6212,5804720,6212,6516510
1213,6212,5804720,6212,6516510
1213,6212,5804720,6212,6524510
1213,6212,5804720,6212,6524510
1213,6212,5804720,6212,6525510
1213,6212,5804720,6212,6526510
1213,6212,5804720,6212,6527510
1213,6212,5804720,6212,6528510
1213,6212,5804720,6212,6528830
1213,6212,5804720,6212,6529830
1213,6212,5804720,6212,6530640
1213,6212,5804720,6212,6531110
1213,6212,5804720,6212,6532110
1213,6212,5804720,6212,6533110
1213,6212,5804880,6212,6533270
1213,6212,5804880,6212,6534270
1213,6212,5804880,6212,6535080
1213,6212,5804880,6212,6535080
1213,6212,5804880,6212,6536080
1213,6212,5804880,6212,6537080
1213,6212,5804880,6212,6541080
1213,6212,5804880,6212,6541550
1213,6212,5804880,6212,6542360
1213,6212,5804880,6212,6543360
1213,6212,5804880,6212,6543360
1213,6212,5804880,6212,6543910
1213,6212,5804880,6212,6544910
1213,6212,5804880,6212,6545910
1213,6212,5804880,6212,6546910
1213,6212,5804880,6212,6547380
1213,6212,5804880,6212,6547850
1213,6212,5804880,6212,6548850
1213,6212,5804880,6212,6549320
1213,6212,5804880,6212,6550320
1213,6212,5804880,6212,6551320
1213,6212,5804880,6212,6552130
1213,6212,5804880,6212,6552600
1213,6212,5804880,6212,6553600
1213,6212,5804880,6212,6554410
1213,6212,5804880,6212,6555410
1213,6212,5804880,6212,6556410
1213,6212,5804880,6212,6556410
1213,6212,5804880,6212,6557220
1213,6212,5804880,6212,6558220
1213,6212,5804880,6212,6559220
1213,6212,5804880,6212,6560220
1213,6212,5804880,6212,6561220
1213,6212,5804880,6212,6561220
1213,6212,5804880,6212,6561690
1213,6212,5804880,6212,6562340
1213,6212,5804880,6212,6562340
1213,6212,5804880,6212,6562340
1213,6212,5804880,6212,6570340
1213,6212,5804880,6212,6570340
1213,6212,5804880,6212,6570340
1213,6212,5804880,6212,6570810
1213,6212,5804880,6212,6571810
1213,6212,5804880,6212,6572810
1213,6212,5804880,6212,6573810
1213,6212,5804880,6212,6574810
1213,6212,5804880,6212,6582810
1213,6212,5804880,6212,6583810
1213,6212,5804880,6212,6584810
1213,6212,5804880,6212,6585270
1213,6212,5804880,6212,6586270
1213,6212,5804880,6212,6587270
1213,6212,5804880,6212,6588270
1213,6212,5805040,6212,6588430
1213,6212,5805040,6212,6588430
1213,6212,5805040,6212,6588910
1213,6212,5805040,6212,6589720
1213,6212,5805040,6212,6590720
1213,6212,5805040,6212,6591720
1213,6212,5805040,6212,6592720
1213,6212,5805040,6212,6593040
1213,6212,5805040,6212,6594040
1213,6212,5805040,6212,6594850
1213,6212,5805040,6212,6595850
1213,6212,5805040,6212,6596850
1213,6212,5805040,6212,6597850
1213,6212,5805040,6212,6605850
1213,6212,5805040,6212,6606320
1213,6212,5805040,6212,6606790
1213,6212,5805040,6212,6607440
1213,6212,5805040,6212,6608090
1213,6212,5805040,6212,6609090
1213,6212,5805040,6212,6610090
1213,6212,5805040,6212,6610410
1213,6212,5805040,6212,6611220
1213,6212,5805040,6212,6611690
1213,6212,5805040,6212,6612690
1213,6212,5805040,6212,6613150
1213,6212,5805040,6212,6613800
1213,6212,5805040,6212,6614260
1213,6212,5805040,6212,6615260
1213,6212,5805040,6212,6616260
1213,6212,5805040,6212,6617260
1213,6212,5805150,6212,6617370
1213,6212,5805150,6212,6618370
1213,6212,5805150,6212,6619370
1213,6212,5805150,6212,6619600
1213,6212,5805150,6212,6620600
1213,6212,5805150,6212,6621600
1213,6212,5805150,6212,6622600
1213,6212,5805150,6212,6623600
1213,6212,5805150,6212,6624600
1213,6212,5805150,6212,6624600
1213,6212,5805150,6212,6625600
1213,6212,5805150,6212,6625600
1213,6212,5805150,6212,6626600
1213,6212,5805150,6212,6626600
1213,6212,5805150,6212,6626600
1213,6212,5805150,6212,6627600
1213,6212,5805150,6212,6628410
1213,6212,5805150,6212,6628880
1213,6212,5805150,6212,6629350
1213,6212,5805150,6212,6637350
1213,6212,5805150,6212,6638350
1213,6212,5805150,6212,6639160
1213,6212,5805150,6212,6640160
1213,6212,5805150,6212,6641160
1213,6212,5805150,6212,6641480
1213,6212,5805150,6212,6642290
1213,6212,5805150,6212,6643290
1213,6212,5805150,6212,6644100
1213,6212,5805150,6212,6644910
1213,6212,5805310,6212,6645070
1213,6212,5805310,6212,6646070
1213,6212,5805310,6212,6646070
1213,6212,5805310,6212,6646070
1213,6212,5805310,6212,6646660
1213,6212,5805310,6212,6647660
1213,6212,5805310,6212,6647980
1213,6212,5805310,6212,6649980
1213,6212,5805310,6212,6650300
1213,6212,5805310,6212,6650770
1213,6212,5805310,6212,6651240
1213,6212,5805310,6212,6652240
1213,6212,5805310,6212,6653240
1213,6212,5805310,6212,6654240
1213,6212,5805310,6212,6655050
1213,6212,5805310,6212,6656050
1213,6212,5805310,6212,6656520
1213,6212,5805310,6212,6657520
1213,6212,5805310,6212,6657520
1213,6212,5805310,6212,6658520
1213,6212,5805310,6212,6659520
1213,6212,5805310,6212,6659520
1213,6212,5805310,6212,6660520
1213,6212,5805310,6212,6660520
1213,6212,5805310,6212,6661330
1213,6212,5805310,6212,6661800
1213,6212,5805310,6212,6662350
1213,6212,5805310,6212,6662670
1213,6212,5805310,6212,6663320
1213,6212,5805310,6212,6664320
1213,6212,5805310,6212,6664780
1213,6212,5805310,6212,6664780
1213,6212,5805310,6212,6665780
1213,6212,5805310,6212,6666250
1213,6212,5805310,6212,6666250
1213,6212,5805310,6212,6667250
1213,6212,5805310,6212,6667720
1213,6212,5805310,6212,6668530
1213,6212,5805310,6212,6669530
1213,6212,5805310,6212,6669760
1213,6212,5805310,6212,6670080
1213,6212,5805310,6212,6670890
1213,6212,5805310,6212,6670890
1213,6212,5805310,6212,6670890
1213,6212,5805310,6212,6671210
1213,6212,5805310,6212,6672210
1213,6212,5805310,6212,6673020
1213,6212,5805310,6212,6674020
1213,6212,5805310,6212,6675020
1213,6212,5805310,6212,6676020
1213,6212,5805310,6212,6676670
1213,6212,5805310,6212,6676670
1213,6212,5805310,6212,6677140
1213,6212,5805310,6212,6677140
1213,6212,5805310,6212,6677140
1213,6212,5805310,6212,6677140
1213,6212,5805310,6212,6678140
1213,6212,5805310,6212,6686140
1213,6212,5805310,6212,6686950
1213,6212,5805310,6212,6694950
1213,6212,5805310,6212,6695950
1213,6212,5805310,6212,6696950
1213,6212,5805310,6212,6697950
1213,6212,5805310,6212,6698950
1213,6212,5805310,6212,6699950
1213,6212,5805310,6212,6699950
1213,6212,5805310,6212,6700410
1213,6212,5805310,6212,6701220
1213,6212,5805310,6212,6702030
1213,6212,5805310,6212,6703030
1213,6212,5805310,6212,6703260
1213,6212,5805310,6212,6703490
1213,6212,5805310,6212,6704490
1213,6212,5805310,6212,6704960
1213,6212,5805310,6212,6705430
1213,6212,5805310,6212,6706430
1213,6212,5805310,6212,6707240
1213,6212,5805310,6212,6707240
1213,6212,5805310,6212,6708240
1213,6212,5805310,6212,6708610
1213,6212,5805310,6212,6709610
1213,6212,5805310,6212,6710610
1213,6212,5806310,6212,6711610
1213,6212,5806310,6212,6712610
1213,6212,5806310,6212,6713610
1213,6212,5806310,6212,6721610
1213,6212,5806310,6212,6722610
1213,6212,5806310,6212,6723610
1213,6212,5806310,6212,6731610
1213,6212,5806310,6212,6732610
1213,6212,5806310,6212,6732830
1213,6212,5806310,6212,6732830
1213,6212,5806310,6212,6733830
1213,6212,5806310,6212,6734060
1213,6212,5806310,6212,6735060
1213,6212,5806310,6212,6735710
1213,6212,5806310,6212,6736180
1213,6212,5806310,6212,6736650
1213,6212,5806310,6212,6737650
1213,6212,5806310,6212,6738650
1213,6212,5806310,6212,6739020
1213,6212,5806310,6212,6740020
1213,6212,5806310,6212,6741020
1213,6212,5806630,6212,6741340
1213,6212,5806630,6212,6745340
1213,6212,5806630,6212,6746340
1213,6212,5806630,6212,6747340
1213,6212,5806630,6212,6748340
1213,6212,5806630,6212,6748340
1213,6212,5806630,6212,6749340
1213,6212,5806630,6212,6749560
1213,6212,5806630,6212,6750560
1213,6212,5806630,6212,6754560
1213,6212,5806630,6212,6755560
1213,6212,5806630,6212,6755560
1213,6212,5806630,6212,6756560
1213,6212,5806630,6212,6757560
1213,6212,5806630,6212,6757880
1213,6212,5806630,6212,6758880
1213,6212,5806630,6212,6759110
1213,6212,5806630,6212,6759920
1213,6212,5806630,6212,6760570
1213,6212,5806630,6212,6761570
1213,6212,5806630,6212,6762120
1213,6212,5806630,6212,6763120
1213,6212,5806630,6212,6764120
1213,6212,5806630,6212,6765120
1213,6212,5806630,6212,6766120
1213,6212,5806630,6212,6774120
1213,6212,5807630,6212,6775120
1213,6212,5807630,6212,6776120
1213,6212,5807630,6212,6776120
1213,6212,5807630,6212,6784120
1213,6212,5807630,6212,6785120
1213,6212,5807630,6212,6785440
1213,6212,5807630,6212,6786440
1213,6212,5807630,6212,6787250
1213,6212,5807630,6212,6788060
1213,6212,5807740,6212,6788170
1213,6212,5807740,6212,6789170
1213,6212,5807740,6212,6789170
1213,6212,5807740,6212,6790170
1213,6212,5807740,6212,6791170
1213,6212,5807740,6212,6791720
1213,6212,5807740,6212,6792720
1213,6212,5807740,6212,6792720
1213,6212,5807740,6212,6793720
1213,6212,5807740,6212,6793950
1213,6212,5807740,6212,6794950
1213,6212,5807740,6212,6798950
1213,6212,5807740,6212,6798950
1213,6212,5807740,6212,6799950
1213,6212,5807740,6212,6800950
1213,6212,5807740,6212,6808950
1213,6212,5807740,6212,6809950
1213,6212,5807740,6212,6809950
1213,6212,5807740,6212,6810950
1213,6212,5807740,6212,6810950
1213,6212,5807740,6212,6811600
1213,6212,5807740,6212,6812060
1213,6212,5807740,6212,6813060
1213,6212,5807740,6212,6813530
1213,6212,5807740,6212,6814530
1213,6212,5807740,6212,6815530
1213,6212,5807740,6212,6815530
1213,6212,5807740,6212,6816530
1213,6212,5807740,6212,6817530
1213,6212,5807740,6212,6818530
1213,6212,5807740,6212,6819530
1213,6212,5807740,6212,6820180
1213,6212,5807740,6212,6822180
1213,6212,5807740,6212,6822180
1213,6212,5807740,6212,6823180
1213,6212,5807740,6212,6824180
1213,6212,5807740,6212,6825180
1213,6212,5807740,6212,6825990
1213,6212,5807740,6212,6826990
1213,6212,5807740,6212,6827990
1213,6212,5807740,6212,6828640
1213,6212,5807740,6212,6829640
1213,6212,5807740,6212,6830110
1213,6212,5807740,6212,6832110
1213,6212,5807740,6212,6833110
1213,6212,5807740,6212,6833110
1213,6212,5807740,6212,6841110
1213,6212,5807740,6212,6841760
1213,6212,5807740,6212,6842760
1213,6212,5807740,6212,6843760
1213,6212,5807740,6212,6844760
1213,6212,5807740,6212,6845130
1213,6212,5807740,6212,6845940
1213,6212,5807740,6212,6845940
1213,6212,5807740,6212,6846940
1213,6212,5807740,6212,6847410
1213,6212,5807740,6212,6848410
1213,6212,5807740,6212,6849410
1213,6212,5807740,6212,6850220
1213,6212,5807740,6212,6851030
1213,6212,5807740,6212,6851840
1213,6212,5807740,6212,6852300
1213,6212,5807740,6212,6853300
1213,6212,5807740,6212,6853950
1213,6212,5807740,6212,6854760
1213,6212,5807740,6212,6855410
1213,6212,5807740,6212,6856410
1213,6212,5807740,6212,6864410
1213,6212,5807740,6212,6864880
1213,6212,5807740,6212,6865880
1213,6212,5807740,6212,6866880
1213,6212,5807740,6212,6867880
1213,6212,5807740,6212,6868880
1213,6212,5807740,6212,6869690
1213,6212,5807740,6212,6870280
1213,6212,5807740,6212,6870280
1213,6212,5807740,6212,6871090
1213,6212,5807740,6212,6872090
1213,6212,5807740,6212,6872460
1213,6212,5807740,6212,6873270
1213,6212,5807740,6212,6874270
1213,6212,5807740,6212,6875080
1213,6212,5807740,6212,6875890
1213,6212,5807740,6212,6876890
1213,6212,5807740,6212,6884890
1213,6212,5807740,6212,6885890
1213,6212,5807740,6212,6886700
