ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
1213,6212,5754850,6212,6696610
1213,6212,5754850,6212,6697420
1213,6212,5754850,6212,6698420
1213,6212,5754850,6212,6698740
1213,6212,5754850,6212,6699060
1213,6212,5754850,6212,6699710
1213,6212,5754850,6212,6700180
1213,6212,5754850,6212,6701180
1213,6212,5754850,6212,6702180
1213,6212,5754850,6212,6703180
1213,6212,5754850,6212,6703650
1213,6212,5754850,6212,6703650
1213,6212,5754850,6212,6704110
1213,6212,5754850,6212,6704700
1213,6212,5754850,6212,6705700
1213,6212,5754850,6212,6706700
1213,6212,5754850,6212,6707020
1213,6212,5754900,6212,6707070
1213,6212,5754900,6212,6707540
1213,6212,5754900,6212,6707540
1213,6212,5754900,6212,6707540
1213,6212,5754900,6212,6708540
1213,6212,5754900,6212,6709540
1213,6212,5754900,6212,6710540
1213,6212,5754900,6212,6711540
1213,6212,5754900,6212,6712010
1213,6212,5754900,6212,6712600
1213,6212,5754900,6212,6713070
1213,6212,5754900,6212,6714070
1213,6212,5754900,6212,6715070
1213,6212,5754900,6212,6715530
1213,6212,5754900,6212,6716120
1213,6212,5754900,6212,6716930
1213,6212,5754900,6212,6717930
1213,6212,5754900,6212,6717930
1213,6212,5754900,6212,6718930
1213,6212,5754900,6212,6719300
1213,6212,5754900,6212,6720300
1213,6212,5754900,6212,6720770
1213,6212,5754900,6212,6721770
1213,6212,5754900,6212,6722580
1213,6212,5754900,6212,6723580
1213,6212,5754900,6212,6724390
1213,6212,5754900,6212,6725040
1213,6212,5754900,6212,6725630
1213,6212,5754900,6212,6726630
1213,6212,5754900,6212,6726630
1213,6212,5754900,6212,6727440
1213,6212,5754900,6212,6728440
1213,6212,5754900,6212,6728910
1213,6212,5754900,6212,6728910
1213,6212,5754900,6212,6729910
1213,6212,5754900,6212,6729910
1213,6212,5754900,6212,6730230
1213,6212,5754900,6212,6731230
1213,6212,5754900,6212,6732230
1213,6212,5754900,6212,6732880
1213,6212,5754900,6212,6733350
1213,6212,5754900,6212,6734160
1213,6212,5754900,6212,6734160
1213,6212,5754900,6212,6735160
1213,6212,5754900,6212,6736160
1213,6212,5754900,6212,6736630
1213,6212,5754900,6212,6737090
1213,6212,5754900,6212,6737900
1213,6212,5754900,6212,6738130
1213,6212,5754900,6212,6739130
1213,6212,5754900,6212,6739940
1213,6212,5754900,6212,6740260
1213,6212,5754900,6212,6741070
1213,6212,5754900,6212,6742070
1213,6212,5754900,6212,6743070
1213,6212,5754900,6212,6744070
1213,6212,5754900,6212,6744880
1213,6212,5754900,6212,6745350
1213,6212,5754900,6212,6745350
1213,6212,5754900,6212,6746350
1213,6212,5754900,6212,6747350
1213,6212,5754900,6212,6747820
1213,6212,5754900,6212,6748290
1213,6212,5754900,6212,6749290
1213,6212,5754900,6212,6750100
1213,6212,5754900,6212,6750570
1213,6212,5754900,6212,6750570
1213,6212,5754900,6212,6750890
1213,6212,5754900,6212,6750890
1213,6212,5754900,6212,6751700
1213,6212,5754900,6212,6752020
1213,6212,5754900,6212,6752830
1213,6212,5754900,6212,6753830
1213,6212,5754900,6212,6754300
1213,6212,5754900,6212,6754300
1213,6212,5754900,6212,6755110
1213,6212,5754900,6212,6756110
1213,6212,5754900,6212,6756580
1213,6212,5754900,6212,6757580
1213,6212,5754900,6212,6758390
1213,6212,5754900,6212,6759390
1213,6212,5754900,6212,6760390
1213,6212,5754900,6212,6761390
1213,6212,5754900,6212,6762390
1213,6212,5754900,6212,6763200
1213,6212,5754900,6212,6763670
1213,6212,5754900,6212,6764670
1213,6212,5754900,6212,6765130
1213,6212,5754900,6212,6765600
1213,6212,5754900,6212,6766600
1213,6212,5754900,6212,6766600
1213,6212,5754900,6212,6766600
1213,6212,5754900,6212,6767600
1213,6212,5754900,6212,6768600
1213,6212,5754900,6212,6769600
1213,6212,5754900,6212,6770600
1213,6212,5754900,6212,6771600
1213,6212,5754900,6212,6772600
1213,6212,5754900,6212,6773060
1213,6212,5754900,6212,6774060
1213,6212,5754900,6212,6774870
1213,6212,5754900,6212,6775420
1213,6212,5754900,6212,6775650
1213,6212,5754900,6212,6776650
1213,6212,5754900,6212,6777650
1213,6212,5754900,6212,6777650
1213,6212,5754900,6212,6778650
1213,6212,5754900,6212,6779460
1213,6212,5754900,6212,6780050
1213,6212,5754900,6212,6781050
1213,6212,5754900,6212,6782050
1213,6212,5754900,6212,6783050
1213,6212,5754900,6212,6784050
1213,6212,5754900,6212,6784520
1213,6212,5754900,6212,6784840
1213,6212,5754900,6212,6784840
1213,6212,5754900,6212,6784840
1213,6212,5754900,6212,6785840
1213,6212,5754900,6212,6786840
1213,6212,5754900,6212,6787060
1213,6212,5754900,6212,6787060
1213,6212,5754900,6212,6788060
1213,6212,5754900,6212,6789060
1213,6212,5754900,6212,6790060
1213,6212,5754900,6212,6791060
1213,6212,5754900,6212,6791060
1213,6212,5754900,6212,6792060
1213,6212,5754900,6212,6793060
1213,6212,5754900,6212,6793870
1213,6212,5754900,6212,6794520
1213,6212,5754900,6212,6795520
1213,6212,5754900,6212,6795980
1213,6212,5754900,6212,6796630
1213,6212,5754900,6212,6797100
1213,6212,5754900,6212,6797910
1213,6212,5754900,6212,6798380
1213,6212,5754900,6212,6799380
1213,6212,5754900,6212,6800380
1213,6212,5754900,6212,6801380
1213,6212,5754900,6212,6801930
1213,6212,5754900,6212,6801930
1213,6212,5754900,6212,6802930
1213,6212,5754900,6212,6803930
1213,6212,5754900,6212,6804400
1213,6212,5754900,6212,6805400
1213,6212,5754900,6212,6805720
1213,6212,5754900,6212,6806720
1213,6212,5754900,6212,6807040
1213,6212,5754900,6212,6807850
1213,6212,5754900,6212,6808440
1213,6212,5754900,6212,6808440
1213,6212,5754900,6212,6808910
1213,6212,5754900,6212,6809720
1213,6212,5754900,6212,6810070
1213,6212,5754900,6212,6810880
1213,6212,5754900,6212,6811880
1213,6212,5754900,6212,6812350
1213,6212,5754900,6212,6812350
1213,6212,5754900,6212,6813350
1213,6212,5754900,6212,6821350
1213,6212,5754900,6212,6821350
1213,6212,5754900,6212,6821350
1213,6212,5754900,6212,6821900
1213,6212,5754900,6212,6822550
1213,6212,5754900,6212,6822550
1213,6212,5754900,6212,6822550
1213,6212,5754900,6212,6823020
1213,6212,5754900,6212,6823830
1213,6212,5754900,6212,6824830
1213,6212,5754900,6212,6825830
1213,6212,5754900,6212,6826830
1213,6212,5754900,6212,6827640
1213,6212,5754900,6212,6828640
1213,6212,5754900,6212,6829640
1213,6212,5754900,6212,6830640
1213,6212,5754900,6212,6831640
1213,6212,5754900,6212,6832640
1213,6212,5754900,6212,6833640
1213,6212,5754900,6212,6833640
1213,6212,5754900,6212,6834640
1213,6212,5754900,6212,6835450
1213,6212,5754900,6212,6835920
1213,6212,5754900,6212,6836920
1213,6212,5754900,6212,6837570
1213,6212,5754900,6212,6838570
1213,6212,5754900,6212,6839380
1213,6212,5754900,6212,6839700
1213,6212,5754900,6212,6839700
1213,6212,5754900,6212,6840510
1213,6212,5754900,6212,6841510
1213,6212,5754900,6212,6841980
1213,6212,5754900,6212,6842210
1213,6212,5754900,6212,6842210
1213,6212,5754900,6212,6843210
1213,6212,5754900,6212,6843860
1213,6212,5754900,6212,6844320
1213,6212,5754900,6212,6844320
1213,6212,5754900,6212,6844320
1213,6212,5754900,6212,6845130
1213,6212,5754900,6212,6846130
1213,6212,5754900,6212,6846450
1213,6212,5754900,6212,6846910
1213,6212,5754900,6212,6847910
1213,6212,5755010,6212,6848020
1213,6212,5755010,6212,6848490
1213,6212,5755010,6212,6849300
1213,6212,5755010,6212,6849760
1213,6212,5755010,6212,6850760
1213,6212,5755010,6212,6851220
1213,6212,5755010,6212,6852220
1213,6212,5755010,6212,6852220
1213,6212,5755010,6212,6852690
1213,6212,5755010,6212,6853500
1213,6212,5755010,6212,6854500
1213,6212,5755010,6212,6854970
1213,6212,5755010,6212,6855970
1213,6212,5755010,6212,6856970
1213,6212,5755010,6212,6856970
1213,6212,5755010,6212,6857970
1213,6212,5755010,6212,6858970
1213,6212,5755010,6212,6858970
1213,6212,5755010,6212,6859780
1213,6212,5755010,6212,6859780
1213,6212,5755010,6212,6860100
1213,6212,5755010,6212,6861100
1213,6212,5755010,6212,6862100
1213,6212,5755010,6212,6862910
1213,6212,5755010,6212,6863380
1213,6212,5755010,6212,6863380
1213,6212,5755010,6212,6864380
1213,6212,5755010,6212,6864380
1213,6212,5755010,6212,6865380
1213,6212,5755010,6212,6866190
1213,6212,5755010,6212,6867190
1213,6212,5755010,6212,6868190
1213,6212,5755010,6212,6868510
1213,6212,5755010,6212,6868980
1213,6212,5755010,6212,6869570
1213,6212,5755010,6212,6870160
1213,6212,5755010,6212,6878160
1213,6212,5755010,6212,6879160
1213,6212,5755010,6212,6879160
1213,6212,5755010,6212,6880160
1213,6212,5755010,6212,6881160
1213,6212,5755010,6212,6882160
1213,6212,5755010,6212,6882160
1213,6212,5755010,6212,6882160
1213,6212,5755010,6212,6882160
1213,6212,5755010,6212,6883160
1213,6212,5755010,6212,6884160
1213,6212,5755010,6212,6884160
1213,6212,5755010,6212,6885160
1213,6212,5755010,6212,6885160
1213,6212,5755010,6212,6885160
1213,6212,5755010,6212,6886160
1213,6212,5755010,6212,6886620
1213,6212,5755010,6212,6887430
1213,6212,5755010,6212,6888430
1213,6212,5755010,6212,6889080
1213,6212,5755010,6212,6889540
1213,6212,5755010,6212,6890540
1213,6212,5755010,6212,6891540
1213,6212,5755010,6212,6892010
1213,6212,5755010,6212,6893010
1213,6212,5755010,6212,6894010
1213,6212,5755010,6212,6895010
1213,6212,5755010,6212,6895010
1213,6212,5755010,6212,6896010
1213,6212,5755010,6212,6897010
1213,6212,5755010,6212,6898010
1213,6212,5755010,6212,6898330
1213,6212,5755010,6212,6898330
1213,6212,5755010,6212,6898800
1213,6212,5755010,6212,6899610
1213,6212,5755010,6212,6900420
1213,6212,5755010,6212,6900740
1213,6212,5755010,6212,6901550
1213,6212,5755010,6212,6901550
1213,6212,5755010,6212,6902020
1213,6212,5755010,6212,6902830
1213,6212,5755010,6212,6903830
1213,6212,5755010,6212,6904300
1213,6212,5755010,6212,6905300
1213,6212,5755010,6212,6906110
1213,6212,5755010,6212,6906580
1213,6212,5755010,6212,6907580
1213,6212,5755010,6212,6908040
1213,6212,5755010,6212,6908850
1213,6212,5755010,6212,6909440
1213,6212,5755010,6212,6910250
1213,6212,5755010,6212,6910470
1213,6212,5755010,6212,6910940
1213,6212,5755010,6212,6911940
1213,6212,5755010,6212,6912940
1213,6212,5755010,6212,6913940
1213,6212,5755010,6212,6914940
1213,6212,5755010,6212,6915410
1213,6212,5755010,6212,6916410
1213,6212,5755010,6212,6917410
1213,6212,5755010,6212,6917880
1213,6212,5755010,6212,6918350
1213,6212,5755010,6212,6919000
1213,6212,5755010,6212,6920000
1213,6212,5755010,6212,6921000
1213,6212,5755010,6212,6922000
1213,6212,5755010,6212,6922470
1213,6212,5755010,6212,6922700
1213,6212,5755010,6212,6923510
1213,6212,5755010,6212,6923510
1213,6212,5755010,6212,6924510
1213,6212,5755010,6212,6925510
1213,6212,5755010,6212,6925830
1213,6212,5755010,6212,6926480
1213,6212,5755170,6212,6926640
1213,6212,5755330,6212,6926800
1213,6212,5755330,6212,6927270
1213,6212,5755330,6212,6927270
1213,6212,5755330,6212,6927860
1213,6212,5755330,6212,6927860
1213,6212,5755330,6212,6928410
1213,6212,5755330,6212,6928630
1213,6212,5755330,6212,6936630
1213,6212,5755330,6212,6936950
1213,6212,5755330,6212,6937950
1213,6212,5755330,6212,6938950
1213,6212,5755330,6212,6939950
1213,6212,5755330,6212,6939950
1213,6212,5755330,6212,6940950
1213,6212,5755330,6212,6940950
1213,6212,5755330,6212,6941950
1213,6212,5755330,6212,6942950
1213,6212,5755330,6212,6943950
1213,6212,5755330,6212,6944600
1213,6212,5755330,6212,6945410
1213,6212,5755330,6212,6946410
1213,6212,5755330,6212,6946880
1213,6212,5755330,6212,6947530
1213,6212,5755330,6212,6947530
1213,6212,5755330,6212,6947850
1213,6212,5755330,6212,6948310
1213,6212,5755330,6212,6949120
1213,6212,5755330,6212,6950120
1213,6212,5755330,6212,6951120
1213,6212,5755330,6212,6951120
1213,6212,5755330,6212,6951120
1213,6212,5755330,6212,6952120
1213,6212,5755330,6212,6953120
1213,6212,5755330,6212,6953490
1213,6212,5755330,6212,6953960
1213,6212,5755330,6212,6954960
1213,6212,5755330,6212,6955960
1213,6212,5755330,6212,6956420
1213,6212,5755330,6212,6957420
1213,6212,5755330,6212,6957790
1213,6212,5755330,6212,6957790
1213,6212,5755330,6212,6958340
1213,6212,5755330,6212,6959340
1213,6212,5755330,6212,6959990
1213,6212,5755330,6212,6960990
1213,6212,5755330,6212,6961990
1213,6212,5755330,6212,6962800
1213,6212,5755330,6212,6963610
1213,6212,5755330,6212,6964610
1213,6212,5755440,6212,6964720
1213,6212,5755440,6212,6965720
1213,6212,5755440,6212,6966720
1213,6212,5755440,6212,6967530
1213,6212,5755600,6212,6967690
1213,6212,5755600,6212,6968150
1213,6212,5755600,6212,6968620
1213,6212,5755600,6212,6969620
1213,6212,5755600,6212,6970620
1213,6212,5755600,6212,6971620
1213,6212,5755600,6212,6971620
1213,6212,5755600,6212,6971940
1213,6212,5755600,6212,6972750
1213,6212,5755600,6212,6973220
1213,6212,5755600,6212,6974030
1213,6212,5755600,6212,6974030
1213,6212,5755600,6212,6975030
1213,6212,5755600,6212,6975500
1213,6212,5755600,6212,6975500
1213,6212,5755600,6212,6976500
1213,6212,5755600,6212,6977500
1213,6212,5755600,6212,6977500
1213,6212,5755600,6212,6977500
1213,6212,5755600,6212,6978500
1213,6212,5755600,6212,6979500
1213,6212,5755600,6212,6981500
1213,6212,5755600,6212,6982500
1213,6212,5755600,6212,6983500
1213,6212,5755600,6212,6983960
1213,6212,5755600,6212,6984960
1213,6212,5755600,6212,6985770
1213,6212,5755600,6212,6986770
1213,6212,5755600,6212,6987770
1213,6212,5755600,6212,6988770
1213,6212,5755600,6212,6989580
1213,6212,5755600,6212,6990230
1213,6212,5755600,6212,6990700
1213,6212,5755600,6212,6998700
1213,6212,5755600,6212,6998930
1213,6212,5755600,6212,6999930
1213,6212,5755600,6212,6999930
1213,6212,5755600,6212,7000740
1213,6212,5755600,6212,7001390
1213,6212,5755600,6212,7002390
1213,6212,5755600,6212,7003200
1213,6212,5755600,6212,7004200
1213,6212,5755600,6212,7004200
1213,6212,5755600,6212,7004520
1213,6212,5755600,6212,7004980
1213,6212,5755600,6212,7005980
1213,6212,5755600,6212,7006980
1213,6212,5755600,6212,7007440
1213,6212,5755600,6212,7007910
1213,6212,5755600,6212,7008910
1213,6212,5755600,6212,7009720
1213,6212,5755650,6212,7009770
1213,6212,5755650,6212,7010770
1213,6212,5755650,6212,7011360
1213,6212,5755650,6212,7011730
1213,6212,5755650,6212,7011730
1213,6212,5755650,6212,7012730
1213,6212,5755650,6212,7013200
1213,6212,5755650,6212,7014200
1213,6212,5755650,6212,7015200
1213,6212,5755650,6212,7015200
1213,6212,5755650,6212,7015670
1213,6212,5755650,6212,7016670
1213,6212,5755650,6212,7017670
1213,6212,5755650,6212,7018260
1213,6212,5755650,6212,7019070
1213,6212,5755650,6212,7019070
1213,6212,5755650,6212,7019530
1213,6212,5755650,6212,7020530
1213,6212,5755650,6212,7021530
1213,6212,5755650,6212,7022530
1213,6212,5755650,6212,7023530
1213,6212,5755650,6212,7024530
1213,6212,5755650,6212,7024530
1213,6212,5755650,6212,7024530
1213,6212,5755650,6212,7025340
1213,6212,5755650,6212,7026340
1213,6212,5755650,6212,7027340
1213,6212,5755650,6212,7028340
1213,6212,5755650,6212,7028810
1213,6212,5755650,6212,7029810
1213,6212,5755650,6212,7029810
1213,6212,5755650,6212,7030280
1213,6212,5755650,6212,7031280
1213,6212,5755650,6212,7031280
1213,6212,5755650,6212,7032280
1213,6212,5755650,6212,7033090
1213,6212,5755650,6212,7033900
1213,6212,5755650,6212,7034900
1213,6212,5755650,6212,7035900
1213,6212,5755650,6212,7036120
1213,6212,5755650,6212,7036120
1213,6212,5755650,6212,7037120
1213,6212,5755650,6212,7037120
1213,6212,5755650,6212,7037440
1213,6212,5755650,6212,7038090
1213,6212,5755650,6212,7038560
1213,6212,5755650,6212,7039150
1213,6212,5755650,6212,7040150
1213,6212,5755650,6212,7040620
1213,6212,5755650,6212,7041620
1213,6212,5755650,6212,7042620
1213,6212,5755650,6212,7043620
1213,6212,5755650,6212,7044620
1213,6212,5755650,6212,7044620
1213,6212,5755650,6212,7045090
1213,6212,5755650,6212,7045090
1213,6212,5755650,6212,7045320
1213,6212,5755650,6212,7046320
1213,6212,5755650,6212,7047320
1213,6212,5755650,6212,7047640
1213,6212,5755650,6212,7048010
1213,6212,5755650,6212,7048010
1213,6212,5755650,6212,7049010
1213,6212,5755650,6212,7049820
1213,6212,5755650,6212,7050470
1213,6212,5755650,6212,7051470
1213,6212,5755650,6212,7051470
1213,6212,5755650,6212,7052120
1213,6212,5755650,6212,7053120
1213,6212,5755650,6212,7054120
1213,6212,5755650,6212,7055120
1213,6212,5755650,6212,7056120
1213,6212,5755650,6212,7056350
1213,6212,5755650,6212,7056350
1213,6212,5755700,6212,7056400
1213,6212,5755700,6212,7056990
1213,6212,5755700,6212,7057990
1213,6212,5755700,6212,7057990
1213,6212,5755700,6212,7058640
1213,6212,5755700,6212,7059640
1213,6212,5755700,6212,7060120
1213,6212,5755700,6212,7060930
1213,6212,5755700,6212,7061740
1213,6212,5755700,6212,7062740
1213,6212,5755700,6212,7063210
1213,6212,5755700,6212,7063800
1213,6212,5755700,6212,7064450
1213,6212,5755700,6212,7064450
1213,6212,5755700,6212,7064450
1213,6212,5755700,6212,7065450
1213,6212,5755700,6212,7065910
1213,6212,5755700,6212,7065910
1213,6212,5755700,6212,7065910
1213,6212,5755700,6212,7065910
1213,6212,5755700,6212,7066910
1213,6212,5755700,6212,7067560
1213,6212,5755700,6212,7068030
1213,6212,5755700,6212,7069030
1213,6212,5755700,6212,7069840
1213,6212,5755700,6212,7070490
1213,6212,5755700,6212,7071490
1213,6212,5755700,6212,7072300
1213,6212,5755700,6212,7073110
1213,6212,5755700,6212,7073760
1213,6212,5755700,6212,7074230
1213,6212,5755700,6212,7075230
1213,6212,5755700,6212,7076230
1213,6212,5755700,6212,7076230
1213,6212,5755700,6212,7076690
1213,6212,5755700,6212,7077690
1213,6212,5755700,6212,7078690
1213,6212,5755700,6212,7078690
1213,6212,5755700,6212,7078690
1213,6212,5755700,6212,7079160
1213,6212,5755700,6212,7080160
1213,6212,5755700,6212,7081160
1213,6212,5755700,6212,7081810
1213,6212,5755700,6212,7082620
1213,6212,5755700,6212,7082940
1213,6212,5755700,6212,7082940
1213,6212,5755700,6212,7083590
1213,6212,5755700,6212,7084060
1213,6212,5755700,6212,7085060
1213,6212,5755700,6212,7085530
1213,6212,5755700,6212,7086530
1213,6212,5755700,6212,7087340
1213,6212,5755700,6212,7088340
1213,6212,5755700,6212,7088570
1213,6212,5755700,6212,7089380
1213,6212,5755700,6212,7089850
1213,6212,5755700,6212,7089850
1213,6212,5755700,6212,7090170
1213,6212,5755700,6212,7090170
1213,6212,5755700,6212,7091170
1213,6212,5755700,6212,7091400
1213,6212,5755700,6212,7091950
1213,6212,5755700,6212,7092270
1213,6212,5755700,6212,7092590
1213,6212,5755700,6212,7092590
1213,6212,5755700,6212,7093060
1213,6212,5755700,6212,7093060
1213,6212,5755700,6212,7094060
1213,6212,5755700,6212,7094870
1213,6212,5755700,6212,7095870
1213,6212,5755700,6212,7095870
1213,6212,5755700,6212,7095870
1213,6212,5755700,6212,7096680
1213,6212,5755700,6212,7097490
1213,6212,5755700,6212,7097720
1213,6212,5755700,6212,7098530
1213,6212,5755700,6212,7099530
1213,6212,5755700,6212,7100340
1213,6212,5755700,6212,7100820
1213,6212,5755700,6212,7101820
1213,6212,5755700,6212,7101820
1213,6212,5755700,6212,7102820
1213,6212,5755700,6212,7103630
1213,6212,5755700,6212,7103630
1213,6212,5755860,6212,7103790
1213,6212,5755860,6212,7104260
1213,6212,5755860,6212,7104730
1213,6212,5755860,6212,7105730
1213,6212,5755860,6212,7106320
1213,6212,5755860,6212,7106790
1213,6212,5755860,6212,7107110
1213,6212,5755860,6212,7108110
1213,6212,5755860,6212,7108430
1213,6212,5755860,6212,7109240
1213,6212,5755860,6212,7110240
1213,6212,5755860,6212,7110710
1213,6212,5755860,6212,7111710
1213,6212,5755860,6212,7112710
1213,6212,5755860,6212,7113710
1213,6212,5755860,6212,7114520
1213,6212,5755860,6212,7115330
1213,6212,5756180,6212,7115650
1213,6212,5756180,6212,7115650
1213,6212,5756180,6212,7116110
1213,6212,5756180,6212,7116760
1213,6212,5756180,6212,7117230
1213,6212,5756180,6212,7117700
1213,6212,5756180,6212,7117700
1213,6212,5756180,6212,7118700
1213,6212,5756180,6212,7119510
1213,6212,5756180,6212,7120510
1213,6212,5756180,6212,7120510
1213,6212,5756180,6212,7120740
1213,6212,5756180,6212,7120740
1213,6212,5756180,6212,7120740
1213,6212,5756830,6212,7121390
1213,6212,5756830,6212,7122200
1213,6212,5756830,6212,7122520
1213,6212,5756830,6212,7123520
1213,6212,5756830,6212,7124520
1213,6212,5756830,6212,7125520
1213,6212,5756830,6212,7126520
1213,6212,5756830,6212,7127330
1213,6212,5756830,6212,7128330
1213,6212,5756830,6212,7128800
1213,6212,5756830,6212,7129610
1213,6212,5756830,6212,7129840
1213,6212,5756830,6212,7129840
1213,6212,5756830,6212,7130840
1213,6212,5756830,6212,7131840
1213,6212,5756830,6212,7132310
1213,6212,5756830,6212,7133310
1213,6212,5756830,6212,7133540
1213,6212,5756830,6212,7134130
1213,6212,5756830,6212,7134130
1213,6212,5756830,6212,7135130
1213,6212,5756830,6212,7136130
1213,6212,5756830,6212,7136940
1213,6212,5756830,6212,7137940
1213,6212,5756830,6212,7138590
1213,6212,5756830,6212,7138590
1213,6212,5756830,6212,7139590
1213,6212,5756830,6212,7140590
1213,6212,5756830,6212,7140910
1213,6212,5756830,6212,7140910
1213,6212,5756830,6212,7141720
1213,6212,5756830,6212,7142190
1213,6212,5756830,6212,7143000
1213,6212,5756830,6212,7143000
1213,6212,5756830,6212,7143000
1213,6212,5756830,6212,7143810
1213,6212,5756830,6212,7144810
1213,6212,5756830,6212,7145280
1213,6212,5756830,6212,7145750
1213,6212,5756830,6212,7146560
1213,6212,5756830,6212,7147560
1213,6212,5756830,6212,7147880
1213,6212,5756830,6212,7148350
1213,6212,5756830,6212,7148670
1213,6212,5756830,6212,7149670
1213,6212,5756830,6212,7150140
1213,6212,5756830,6212,7151140
1213,6212,5756830,6212,7152140
1213,6212,5756830,6212,7153140
1213,6212,5756830,6212,7154140
1213,6212,5756830,6212,7154140
1213,6212,5756830,6212,7154460
1213,6212,5756830,6212,7155460
1213,6212,5756830,6212,7156270
1213,6212,5756830,6212,7157080
1213,6212,5756830,6212,7158080
1213,6212,5756830,6212,7158730
1213,6212,5756830,6212,7159200
1213,6212,5756830,6212,7160010
1213,6212,5756830,6212,7161010
1213,6212,5756830,6212,7161240
1213,6212,5756830,6212,7162240
1213,6212,5756830,6212,7163240
1213,6212,5756830,6212,7164050
1213,6212,5756830,6212,7164520
1213,6212,5756830,6212,7164990
1213,6212,5756830,6212,7165460
1213,6212,5756830,6212,7166460
1213,6212,5756830,6212,7167270
1213,6212,5756830,6212,7167860
1213,6212,5756830,6212,7168320
1213,6212,5756830,6212,7168970
1213,6212,5756830,6212,7169440
1213,6212,5756830,6212,7170440
1213,6212,5756830,6212,7171440
1213,6212,5756830,6212,7171760
1213,6212,5756830,6212,7172570
1213,6212,5756830,6212,7173380
1213,6212,5756830,6212,7173930
1213,6212,5756830,6212,7174400
1213,6212,5756830,6212,7175400
1213,6212,5756830,6212,7176400
1213,6212,5756830,6212,7177400
1213,6212,5756830,6212,7177400
1213,6212,5756830,6212,7177870
1213,6212,5756830,6212,7178680
1213,6212,5756830,6212,7179680
1213,6212,5756830,6212,7180680
1213,6212,5756830,6212,7181330
1213,6212,5756830,6212,7181800
1213,6212,5756830,6212,7182270
1213,6212,5756830,6212,7183270
1213,6212,5756830,6212,7183740
1213,6212,5756830,6212,7184550
1213,6212,5756830,6212,7185550
1213,6212,5756830,6212,7186550
1213,6212,5756830,6212,7187550
1213,6212,5757830,6212,7188550
1213,6212,5757830,6212,7189360
1213,6212,5757830,6212,7190010
1213,6212,5757830,6212,7191010
1213,6212,5757830,6212,7192010
1213,6212,5757830,6212,7192240
1213,6212,5757830,6212,7192710
1213,6212,5757830,6212,7193710
1213,6212,5757830,6212,7194180
1213,6212,5757830,6212,7195180
1213,6212,5757830,6212,7195180
1213,6212,5757830,6212,7195830
1213,6212,5757830,6212,7196640
1213,6212,5757830,6212,7197110
1213,6212,5757830,6212,7197700
1213,6212,5757830,6212,7198070
1213,6212,5757830,6212,7199070
1213,6212,5757830,6212,7199880
1213,6212,5757830,6212,7200880
1213,6212,5757830,6212,7201880
1213,6212,5757830,6212,7202880
1213,6212,5757830,6212,7203880
1213,6212,5757830,6212,7204350
1213,6212,5757830,6212,7205160
1213,6212,5757990,6212,7205320
1213,6212,5757990,6212,7206130
1213,6212,5757990,6212,7207130
1213,6212,5757990,6212,7208130
1213,6212,5757990,6212,7208450
1213,6212,5757990,6212,7209100
1213,6212,5757990,6212,7210100
1213,6212,5757990,6212,7211100
1213,6212,5757990,6212,7212100
1213,6212,5757990,6212,7212100
1213,6212,5757990,6212,7213100
1213,6212,5757990,6212,7214100
1213,6212,5757990,6212,7214910
1213,6212,5757990,6212,7215910
1213,6212,5757990,6212,7215910
1213,6212,5757990,6212,7216380
1213,6212,5757990,6212,7217380
1213,6212,5757990,6212,7218190
1213,6212,5757990,6212,7219190
1213,6212,5757990,6212,7219660
1213,6212,5757990,6212,7220310
1213,6212,5757990,6212,7221120
1213,6212,5757990,6212,7221590
1213,6212,5757990,6212,7221590
1213,6212,5757990,6212,7222060
1213,6212,5757990,6212,7222870
1213,6212,5757990,6212,7223680
1213,6212,5757990,6212,7224680
1213,6212,5757990,6212,7224680
1213,6212,5757990,6212,7225680
1213,6212,5757990,6212,7226490
1213,6212,5757990,6212,7226960
1213,6212,5757990,6212,7227430
1213,6212,5757990,6212,7227430
1213,6212,5757990,6212,7228080
1213,6212,5757990,6212,7228310
1213,6212,5757990,6212,7229310
1213,6212,5757990,6212,7230120
1213,6212,5757990,6212,7230930
1213,6212,5757990,6212,7231930
1213,6212,5757990,6212,7232930
1213,6212,5757990,6212,7233300
1213,6212,5757990,6212,7234300
1213,6212,5757990,6212,7234770
1213,6212,5757990,6212,7235240
1213,6212,5757990,6212,7236240
1213,6212,5757990,6212,7237050
1213,6212,5757990,6212,7237860
1213,6212,5757990,6212,7238670
1213,6212,5757990,6212,7238670
1213,6212,5757990,6212,7238670
