ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
1213,6212,5933440,6212,6083610
1213,6212,5933440,6212,6085610
1213,6212,5933440,6212,6086610
1213,6212,5933440,6212,6086930
1213,6212,5933440,6212,6087740
1213,6212,5933440,6212,6088550
1213,6212,5933440,6212,6089550
1213,6212,5933440,6212,6090550
1213,6212,5933440,6212,6091550
1213,6212,5933440,6212,6092550
1213,6212,5933440,6212,6093550
1213,6212,5933440,6212,6094550
1213,6212,5933440,6212,6095550
1213,6212,5933440,6212,6096200
1213,6212,5933440,6212,6097200
1213,6212,5933550,6212,6097310
1213,6212,5933550,6212,6098310
1213,6212,5933550,6212,6099120
1213,6212,5933550,6212,6099590
1213,6212,5933550,6212,6100400
1213,6212,5933550,6212,6101210
1213,6212,5933550,6212,6101680
1213,6212,5933550,6212,6103680
1213,6212,5933550,6212,6104680
1213,6212,5933550,6212,6105680
1213,6212,5933550,6212,6106150
1213,6212,5933550,6212,6106960
1213,6212,5933550,6212,6106960
1213,6212,5933550,6212,6107430
1213,6212,5933660,6212,6107540
1213,6212,5933660,6212,6108540
1213,6212,5933660,6212,6109540
1213,6212,5933660,6212,6110540
1213,6212,5933660,6212,6111540
1213,6212,5933660,6212,6112190
1213,6212,5933660,6212,6112840
1213,6212,5933660,6212,6112840
1213,6212,5933660,6212,6112840
1213,6212,5933660,6212,6113650
1213,6212,5933660,6212,6114650
1213,6212,5933660,6212,6115650
1213,6212,5933660,6212,6116650
1213,6212,5933660,6212,6117650
1213,6212,5933660,6212,6117650
1213,6212,5933660,6212,6117870
1213,6212,5933660,6212,6118870
1213,6212,5933660,6212,6118870
1213,6212,5933660,6212,6119870
1213,6212,5933660,6212,6119870
1213,6212,5933660,6212,6120870
1213,6212,5933660,6212,6121870
1213,6212,5933660,6212,6122870
1213,6212,5933660,6212,6123870
1213,6212,5933660,6212,6124870
1213,6212,5933660,6212,6125520
1213,6212,5933660,6212,6126520
1213,6212,5933660,6212,6127520
1213,6212,5933660,6212,6127990
1213,6212,5933660,6212,6128800
1213,6212,5933660,6212,6129020
1213,6212,5933660,6212,6130020
1213,6212,5933660,6212,6130490
1213,6212,5933660,6212,6131490
1213,6212,5933660,6212,6131960
1213,6212,5933660,6212,6132960
1213,6212,5933660,6212,6133960
1213,6212,5933660,6212,6134610
1213,6212,5933660,6212,6135610
1213,6212,5933660,6212,6136420
1213,6212,5933660,6212,6137230
1213,6212,5933660,6212,6137230
1213,6212,5933660,6212,6137230
1213,6212,5933660,6212,6141230
1213,6212,5933660,6212,6141700
1213,6212,5933660,6212,6142700
1213,6212,5933660,6212,6143700
1213,6212,5933660,6212,6144700
1213,6212,5933660,6212,6145700
1213,6212,5933660,6212,6146700
1213,6212,5933660,6212,6147700
1213,6212,5933660,6212,6148510
1213,6212,5933660,6212,6149510
1213,6212,5933660,6212,6150510
1213,6212,5933660,6212,6151510
1213,6212,5933660,6212,6151980
1213,6212,5933660,6212,6152790
1213,6212,5933660,6212,6153790
1213,6212,5933660,6212,6154340
1213,6212,5933660,6212,6154340
1213,6212,5933660,6212,6154810
1213,6212,5933660,6212,6155810
1213,6212,5933660,6212,6156810
1213,6212,5933660,6212,6157810
1213,6212,5933660,6212,6158810
1213,6212,5933660,6212,6159620
1213,6212,5933660,6212,6159620
1213,6212,5933660,6212,6160620
1213,6212,5933660,6212,6161090
1213,6212,5933660,6212,6169090
1213,6212,5933660,6212,6169900
1213,6212,5933660,6212,6170900
1213,6212,5933660,6212,6171900
1213,6212,5933660,6212,6172370
1213,6212,5933660,6212,6173370
1213,6212,5933660,6212,6174020
1213,6212,5933660,6212,6175020
1213,6212,5933660,6212,6175830
1213,6212,5933660,6212,6176830
1213,6212,5933660,6212,6177640
1213,6212,5933660,6212,6178640
1213,6212,5933660,6212,6179100
1213,6212,5933660,6212,6179750
1213,6212,5933660,6212,6180750
1213,6212,5933660,6212,6180980
1213,6212,5933660,6212,6181300
1213,6212,5933660,6212,6189300
1213,6212,5933660,6212,6190300
1213,6212,5933660,6212,6191300
1213,6212,5933660,6212,6192110
1213,6212,5933660,6212,6193110
1213,6212,5933660,6212,6194110
1213,6212,5933660,6212,6194580
1213,6212,5933660,6212,6195580
1213,6212,5933660,6212,6196230
1213,6212,5933660,6212,6197230
1213,6212,5933660,6212,6197550
1213,6212,5933660,6212,6198360
1213,6212,5934660,6212,6199360
1213,6212,5934660,6212,6200170
1213,6212,5934660,6212,6201170
1213,6212,5934660,6212,6202170
1213,6212,5934660,6212,6203170
1213,6212,5934660,6212,6203980
1213,6212,5934660,6212,6204300
1213,6212,5934660,6212,6204770
1213,6212,5934660,6212,6204770
1213,6212,5934660,6212,6205770
1213,6212,5934660,6212,6205770
1213,6212,5934660,6212,6206580
1213,6212,5934660,6212,6207230
1213,6212,5934660,6212,6208230
1213,6212,5934660,6212,6208710
1213,6212,5934660,6212,6209520
1213,6212,5934660,6212,6210520
1213,6212,5934660,6212,6211330
1213,6212,5934660,6212,6212330
1213,6212,5934660,6212,6213330
1213,6212,5934660,6212,6214330
1213,6212,5934660,6212,6215330
1213,6212,5934660,6212,6216330
1213,6212,5934660,6212,6217330
1213,6212,5934660,6212,6218330
1213,6212,5934660,6212,6219330
1213,6212,5934660,6212,6219330
1213,6212,5934660,6212,6219330
1213,6212,5934660,6212,6227330
1213,6212,5934660,6212,6228330
1213,6212,5934820,6212,6228490
1213,6212,5934820,6212,6229300
1213,6212,5934820,6212,6229950
1213,6212,5934820,6212,6229950
1213,6212,5934820,6212,6230950
1213,6212,5934820,6212,6231600
1213,6212,5934820,6212,6231600
1213,6212,5934820,6212,6232410
1213,6212,5934820,6212,6233410
1213,6212,5934820,6212,6233880
1213,6212,5934820,6212,6234690
1213,6212,5934820,6212,6235690
1213,6212,5934820,6212,6236690
1213,6212,5934820,6212,6237500
1213,6212,5934820,6212,6238310
1213,6212,5934820,6212,6239310
1213,6212,5934820,6212,6247310
1213,6212,5934820,6212,6247780
1213,6212,5934820,6212,6248780
1213,6212,5934820,6212,6249780
1213,6212,5934820,6212,6250100
1213,6212,5934820,6212,6251100
1213,6212,5934820,6212,6252100
1213,6212,5934820,6212,6253100
1213,6212,5934820,6212,6254100
1213,6212,5934820,6212,6255100
1213,6212,5934820,6212,6255570
1213,6212,5934820,6212,6256570
1213,6212,5934820,6212,6257570
1213,6212,5934820,6212,6258040
1213,6212,5934820,6212,6258500
1213,6212,5934820,6212,6259500
1213,6212,5934820,6212,6260500
1213,6212,5934820,6212,6261500
1213,6212,5934820,6212,6262500
1213,6212,5935820,6212,6263500
1213,6212,5935820,6212,6263730
1213,6212,5935820,6212,6264730
1213,6212,5935820,6212,6264960
1213,6212,5935820,6212,6265960
1213,6212,5935820,6212,6266430
1213,6212,5935820,6212,6266900
1213,6212,5935820,6212,6267900
1213,6212,5935820,6212,6268900
1213,6212,5935820,6212,6269130
1213,6212,5935820,6212,6270130
1213,6212,5935820,6212,6271130
1213,6212,5935820,6212,6272130
1213,6212,5935820,6212,6272600
1213,6212,5935820,6212,6273070
1213,6212,5935820,6212,6273530
1213,6212,5935820,6212,6274340
1213,6212,5935820,6212,6275340
1213,6212,5935820,6212,6276340
1213,6212,5935820,6212,6276810
1213,6212,5935820,6212,6277810
1213,6212,5935820,6212,6278620
1213,6212,5935820,6212,6279620
1213,6212,5935820,6212,6279620
1213,6212,5935820,6212,6280620
1213,6212,5935820,6212,6280840
1213,6212,5935820,6212,6281840
1213,6212,5935820,6212,6282300
1213,6212,5935820,6212,6283300
1213,6212,5935820,6212,6284110
1213,6212,5935820,6212,6284920
1213,6212,5935820,6212,6285920
1213,6212,5935820,6212,6285920
1213,6212,5935820,6212,6285920
1213,6212,5935820,6212,6293920
1213,6212,5935820,6212,6294920
1213,6212,5935870,6212,6294970
1213,6212,5935870,6212,6295780
1213,6212,5935870,6212,6296590
1213,6212,5935870,6212,6297590
1213,6212,5935870,6212,6298400
1213,6212,5935870,6212,6306400
1213,6212,5935870,6212,6307400
1213,6212,5935870,6212,6307400
1213,6212,5935870,6212,6308050
1213,6212,5935870,6212,6308700
1213,6212,5935870,6212,6309170
1213,6212,5935870,6212,6309170
1213,6212,5935870,6212,6309170
1213,6212,5935870,6212,6310170
1213,6212,5935870,6212,6311170
1213,6212,5935870,6212,6311390
1213,6212,5935870,6212,6312200
1213,6212,5935870,6212,6313200
1213,6212,5935870,6212,6313570
1213,6212,5935870,6212,6314040
1213,6212,5935870,6212,6315040
1213,6212,5935870,6212,6316040
1213,6212,5935870,6212,6317040
1213,6212,5935870,6212,6318040
1213,6212,5935870,6212,6319040
1213,6212,5935870,6212,6319360
1213,6212,5935870,6212,6320360
1213,6212,5935870,6212,6321360
1213,6212,5935870,6212,6321360
1213,6212,5935870,6212,6321590
1213,6212,5935870,6212,6322590
1213,6212,5935870,6212,6323590
1213,6212,5935870,6212,6324590
1213,6212,5935870,6212,6325590
1213,6212,5935870,6212,6326590
1213,6212,5935870,6212,6327590
1213,6212,5935920,6212,6327640
1213,6212,5935920,6212,6327640
1213,6212,5935920,6212,6328110
1213,6212,5935920,6212,6329110
1213,6212,5935920,6212,6330110
1213,6212,5935920,6212,6331110
1213,6212,5935920,6212,6331580
1213,6212,5935920,6212,6332130
1213,6212,5935920,6212,6332450
1213,6212,5936920,6212,6333450
1213,6212,5936920,6212,6334450
1213,6212,5936920,6212,6335450
1213,6212,5936920,6212,6335910
1213,6212,5936920,6212,6336910
1213,6212,5936920,6212,6337910
1213,6212,5936920,6212,6337910
1213,6212,5936920,6212,6345910
1213,6212,5936920,6212,6347910
1213,6212,5936920,6212,6348720
1213,6212,5936920,6212,6349720
1213,6212,5936920,6212,6350530
1213,6212,5936920,6212,6351530
1213,6212,5936920,6212,6351530
1213,6212,5936920,6212,6352530
1213,6212,5936920,6212,6353000
1213,6212,5936920,6212,6354000
1213,6212,5936920,6212,6355000
1213,6212,5936920,6212,6355000
1213,6212,5936920,6212,6355470
1213,6212,5936920,6212,6356470
1213,6212,5936920,6212,6356790
1213,6212,5936920,6212,6357790
1213,6212,5936920,6212,6358790
1213,6212,5936920,6212,6358790
1213,6212,5936920,6212,6359020
1213,6212,5936920,6212,6363020
1213,6212,5936920,6212,6364020
1213,6212,5936920,6212,6364670
1213,6212,5936920,6212,6364670
1213,6212,5936920,6212,6365670
1213,6212,5936920,6212,6366480
1213,6212,5936920,6212,6367290
1213,6212,5936920,6212,6368290
1213,6212,5936920,6212,6369290
1213,6212,5936920,6212,6370290
1213,6212,5936920,6212,6370760
1213,6212,5936920,6212,6371570
1213,6212,5937210,6212,6371860
1213,6212,5937210,6212,6372860
1213,6212,5937210,6212,6373860
1213,6212,5937210,6212,6374860
1213,6212,5937210,6212,6375860
1213,6212,5937210,6212,6376860
1213,6212,5937210,6212,6378860
1213,6212,5937210,6212,6379860
1213,6212,5937210,6212,6380510
1213,6212,5937210,6212,6381510
1213,6212,5937210,6212,6382510
1213,6212,5937210,6212,6382990
1213,6212,5937210,6212,6383310
1213,6212,5937210,6212,6383780
1213,6212,5937210,6212,6383780
1213,6212,5937210,6212,6384430
1213,6212,5937210,6212,6385240
1213,6212,5937210,6212,6386240
1213,6212,5937210,6212,6394240
1213,6212,5937210,6212,6395050
1213,6212,5937210,6212,6396050
1213,6212,5937370,6212,6396210
1213,6212,5937370,6212,6397210
1213,6212,5937370,6212,6398210
1213,6212,5937370,6212,6402210
1213,6212,5937370,6212,6402530
1213,6212,5937370,6212,6403530
1213,6212,5937370,6212,6404340
1213,6212,5937370,6212,6405340
1213,6212,5937370,6212,6406340
1213,6212,5937370,6212,6406340
1213,6212,5937370,6212,6407340
1213,6212,5937370,6212,6408340
1213,6212,5937370,6212,6409340
1213,6212,5937370,6212,6410150
1213,6212,5937370,6212,6410150
1213,6212,5937370,6212,6411150
1213,6212,5937370,6212,6412150
1213,6212,5937370,6212,6412960
1213,6212,5937370,6212,6412960
1213,6212,5937370,6212,6413280
1213,6212,5937370,6212,6414280
1213,6212,5937370,6212,6415090
1213,6212,5937370,6212,6415900
1213,6212,5937370,6212,6416900
1213,6212,5937370,6212,6417710
1213,6212,5937370,6212,6418710
1213,6212,5937370,6212,6419710
1213,6212,5937370,6212,6420080
1213,6212,5937370,6212,6421080
1213,6212,5937370,6212,6421890
1213,6212,5937370,6212,6421890
1213,6212,5937370,6212,6422700
1213,6212,5937370,6212,6422930
1213,6212,5937370,6212,6423930
1213,6212,5937370,6212,6424930
1213,6212,5937370,6212,6425930
1213,6212,5937370,6212,6426930
1213,6212,5937370,6212,6427580
1213,6212,5937370,6212,6428390
1213,6212,5937370,6212,6429200
1213,6212,5937370,6212,6429200
1213,6212,5937370,6212,6430200
1213,6212,5937370,6212,6431200
1213,6212,5937370,6212,6431790
1213,6212,5937370,6212,6432790
1213,6212,5937370,6212,6433440
1213,6212,5937370,6212,6434250
1213,6212,5937370,6212,6434480
1213,6212,5937370,6212,6435480
1213,6212,5937370,6212,6436030
1213,6212,5937370,6212,6436840
1213,6212,5937370,6212,6436840
1213,6212,5937370,6212,6437300
1213,6212,5937370,6212,6437300
1213,6212,5937370,6212,6438110
1213,6212,5937370,6212,6439110
1213,6212,5937370,6212,6439430
1213,6212,5937530,6212,6439590
1213,6212,5937530,6212,6440140
1213,6212,5937530,6212,6441140
1213,6212,5937530,6212,6441730
1213,6212,5937530,6212,6442730
1213,6212,5937530,6212,6443730
1213,6212,5937530,6212,6444050
1213,6212,5937530,6212,6444860
1213,6212,5937530,6212,6444860
1213,6212,5937530,6212,6444860
1213,6212,5937530,6212,6444860
1213,6212,5937530,6212,6444860
1213,6212,5937530,6212,6445670
1213,6212,5937530,6212,6446670
1213,6212,5937530,6212,6454670
1213,6212,5937530,6212,6455670
1213,6212,5937530,6212,6456670
1213,6212,5937530,6212,6456670
1213,6212,5937530,6212,6457480
1213,6212,5937530,6212,6458480
1213,6212,5937530,6212,6458480
1213,6212,5937530,6212,6459480
1213,6212,5937530,6212,6459480
1213,6212,5937530,6212,6459800
1213,6212,5937530,6212,6460800
1213,6212,5937530,6212,6461800
1213,6212,5937530,6212,6462270
1213,6212,5937530,6212,6463270
1213,6212,5937530,6212,6464270
1213,6212,5937530,6212,6465080
1213,6212,5937530,6212,6466080
1213,6212,5937530,6212,6466550
1213,6212,5937530,6212,6467550
1213,6212,5937530,6212,6468550
1213,6212,5937530,6212,6469550
1213,6212,5937530,6212,6470200
1213,6212,5937530,6212,6471200
1213,6212,5937530,6212,6471670
1213,6212,5937530,6212,6472670
1213,6212,5937530,6212,6472670
1213,6212,5937530,6212,6473140
1213,6212,5937530,6212,6473950
1213,6212,5937530,6212,6474950
1213,6212,5937530,6212,6475950
1213,6212,5937530,6212,6476950
1213,6212,5937530,6212,6476950
1213,6212,5937530,6212,6477180
1213,6212,5937530,6212,6478180
1213,6212,5937530,6212,6479180
1213,6212,5937530,6212,6480180
1213,6212,5937530,6212,6481180
1213,6212,5937530,6212,6482180
1213,6212,5937530,6212,6482180
1213,6212,5937690,6212,6482340
1213,6212,5937690,6212,6483340
1213,6212,5937690,6212,6491340
1213,6212,5937690,6212,6491800
1213,6212,5937690,6212,6491800
1213,6212,5937690,6212,6492800
1213,6212,5937690,6212,6492800
1213,6212,5937690,6212,6500800
1213,6212,5937690,6212,6501800
1213,6212,5937690,6212,6502610
1213,6212,5937690,6212,6503420
1213,6212,5937690,6212,6503890
1213,6212,5937690,6212,6504890
1213,6212,5937690,6212,6505700
1213,6212,5937690,6212,6506700
1213,6212,5937690,6212,6507350
1213,6212,5937690,6212,6507350
1213,6212,5937690,6212,6507350
1213,6212,5937850,6212,6507510
1213,6212,5937850,6212,6508510
1213,6212,5937850,6212,6509320
1213,6212,5937850,6212,6510320
1213,6212,5937850,6212,6510320
1213,6212,5937850,6212,6511320
1213,6212,5937850,6212,6511790
1213,6212,5937850,6212,6512790
1213,6212,5937850,6212,6513600
1213,6212,5937850,6212,6514600
1213,6212,5937850,6212,6515250
1213,6212,5937850,6212,6516250
1213,6212,5937850,6212,6516480
1213,6212,5937850,6212,6517480
1213,6212,5937850,6212,6518480
1213,6212,5937850,6212,6519480
1213,6212,5937850,6212,6520480
1213,6212,5937850,6212,6520480
1213,6212,5937850,6212,6520800
1213,6212,5937850,6212,6520800
1213,6212,5937850,6212,6528800
1213,6212,5937850,6212,6529800
1213,6212,5937960,6212,6529910
1213,6212,5937960,6212,6530910
1213,6212,5937960,6212,6530910
1213,6212,5937960,6212,6531910
1213,6212,5937960,6212,6532910
1213,6212,5937960,6212,6533910
1213,6212,5937960,6212,6534910
1213,6212,5937960,6212,6535230
1213,6212,5937960,6212,6536040
1213,6212,5937960,6212,6536850
1213,6212,5937960,6212,6536850
1213,6212,5937960,6212,6537850
1213,6212,5937960,6212,6538850
1213,6212,5937960,6212,6539660
1213,6212,5937960,6212,6541660
1213,6212,5937960,6212,6542660
1213,6212,5937960,6212,6543660
1213,6212,5937960,6212,6544660
1213,6212,5937960,6212,6544660
1213,6212,5937960,6212,6545310
1213,6212,5937960,6212,6546310
1213,6212,5937960,6212,6546780
1213,6212,5937960,6212,6547590
1213,6212,5937960,6212,6547590
1213,6212,5937960,6212,6548590
1213,6212,5937960,6212,6548590
1213,6212,5937960,6212,6549590
1213,6212,5937960,6212,6550060
1213,6212,5937960,6212,6550530
1213,6212,5937960,6212,6551180
1213,6212,5937960,6212,6551990
1213,6212,5937960,6212,6552990
1213,6212,5937960,6212,6553990
1213,6212,5937960,6212,6554990
1213,6212,5937960,6212,6555990
1213,6212,5937960,6212,6556990
1213,6212,5937960,6212,6557990
1213,6212,5937960,6212,6558990
1213,6212,5937960,6212,6559990
1213,6212,5937960,6212,6560460
1213,6212,5937960,6212,6561460
1213,6212,5937960,6212,6561920
1213,6212,5937960,6212,6561920
1213,6212,5937960,6212,6562920
1213,6212,5937960,6212,6563920
1213,6212,5937960,6212,6564920
1213,6212,5937960,6212,6565920
1213,6212,5937960,6212,6566730
1213,6212,5937960,6212,6567540
1213,6212,5937960,6212,6568540
1213,6212,5937960,6212,6569010
1213,6212,5937960,6212,6569480
1213,6212,5937960,6212,6570480
1213,6212,5937960,6212,6571480
1213,6212,5937960,6212,6572290
1213,6212,5937960,6212,6573290
1213,6212,5937960,6212,6574100
1213,6212,5938120,6212,6574260
1213,6212,5938120,6212,6575260
1213,6212,5938120,6212,6576260
1213,6212,5938120,6212,6577070
1213,6212,5938120,6212,6577540
1213,6212,5938120,6212,6578540
1213,6212,5938120,6212,6578770
1213,6212,5938120,6212,6579580
1213,6212,5938120,6212,6580580
1213,6212,5938120,6212,6581580
1213,6212,5938120,6212,6581580
1213,6212,5938120,6212,6581580
1213,6212,5938120,6212,6582580
1213,6212,5938120,6212,6583390
1213,6212,5938120,6212,6584390
1213,6212,5938120,6212,6585390
1213,6212,5938120,6212,6586040
1213,6212,5938120,6212,6586270
1213,6212,5938120,6212,6587270
1213,6212,5938120,6212,6588270
1213,6212,5938120,6212,6589080
1213,6212,5938120,6212,6589550
1213,6212,5938120,6212,6590360
1213,6212,5938120,6212,6591360
1213,6212,5938120,6212,6592360
1213,6212,5938120,6212,6592590
1213,6212,5938120,6212,6593060
1213,6212,5938120,6212,6593530
1213,6212,5938120,6212,6594530
1213,6212,5938120,6212,6595530
1213,6212,5938120,6212,6596180
1213,6212,5938120,6212,6596730
1213,6212,5938120,6212,6598730
1213,6212,5938120,6212,6599730
1213,6212,5938120,6212,6600380
1213,6212,5938120,6212,6601190
1213,6212,5938120,6212,6602000
1213,6212,5938120,6212,6602550
1213,6212,5938120,6212,6602550
1213,6212,5938120,6212,6602550
1213,6212,5938120,6212,6602870
1213,6212,5938120,6212,6603680
1213,6212,5938120,6212,6604150
1213,6212,5938120,6212,6604620
1213,6212,5938120,6212,6605620
1213,6212,5938280,6212,6605780
1213,6212,5938280,6212,6606590
1213,6212,5938280,6212,6607060
1213,6212,5938280,6212,6608060
1213,6212,5938280,6212,6608380
1213,6212,5938280,6212,6609190
1213,6212,5938280,6212,6609660
1213,6212,5938280,6212,6610660
1213,6212,5938280,6212,6614660
1213,6212,5938280,6212,6614660
1213,6212,5938280,6212,6615660
1213,6212,5938280,6212,6616660
1213,6212,5938280,6212,6616980
1213,6212,5938280,6212,6617980
1213,6212,5938280,6212,6618450
1213,6212,5938280,6212,6618450
1213,6212,5938280,6212,6618770
1213,6212,5938280,6212,6618770
1213,6212,5938280,6212,6619770
1213,6212,5938280,6212,6620770
1213,6212,5938280,6212,6621770
1213,6212,5938280,6212,6622770
1213,6212,5938280,6212,6623770
1213,6212,5938280,6212,6624000
1213,6212,5938280,6212,6624000
1213,6212,5938280,6212,6625000
1213,6212,5938280,6212,6625320
1213,6212,5938280,6212,6625970
1213,6212,5938280,6212,6625970
1213,6212,5938280,6212,6626440
1213,6212,5938280,6212,6627250
1213,6212,5938280,6212,6628250
1213,6212,5938280,6212,6629250
1213,6212,5938280,6212,6630250
1213,6212,5938280,6212,6631250
1213,6212,5938280,6212,6632250
1213,6212,5938280,6212,6633250
1213,6212,5938280,6212,6633720
1213,6212,5938280,6212,6634530
1213,6212,5938280,6212,6635530
1213,6212,5938280,6212,6635760
1213,6212,5938280,6212,6636760
1213,6212,5938280,6212,6636760
1213,6212,5938280,6212,6637230
1213,6212,5938280,6212,6638040
1213,6212,5938280,6212,6638500
1213,6212,5938280,6212,6639500
1213,6212,5938280,6212,6640310
1213,6212,5938280,6212,6641120
1213,6212,5938280,6212,6642120
1213,6212,5938280,6212,6643120
1213,6212,5938280,6212,6644120
1213,6212,5938280,6212,6645120
1213,6212,5938280,6212,6645930
1213,6212,5938280,6212,6646930
1213,6212,5938280,6212,6647400
1213,6212,5938600,6212,6647720
1213,6212,5938600,6212,6648190
1213,6212,5938600,6212,6649190
1213,6212,5938600,6212,6650190
1213,6212,5938600,6212,6651190
1213,6212,5938600,6212,6651420
1213,6212,5938600,6212,6652230
1213,6212,5938600,6212,6653040
1213,6212,5938600,6212,6654040
1213,6212,5938600,6212,6654510
1213,6212,5938600,6212,6654980
1213,6212,5938600,6212,6655200
1213,6212,5938600,6212,6655670
1213,6212,5938600,6212,6656480
1213,6212,5938600,6212,6657480
1213,6212,5938600,6212,6658480
1213,6212,5938600,6212,6659480
1213,6212,5938600,6212,6660480
1213,6212,5938600,6212,6661290
1213,6212,5938600,6212,6661770
1213,6212,5938600,6212,6662770
1213,6212,5938600,6212,6662770
1213,6212,5938600,6212,6663770
1213,6212,5938600,6212,6664090
1213,6212,5938600,6212,6665090
1213,6212,5938600,6212,6665900
1213,6212,5938600,6212,6666370
1213,6212,5938600,6212,6667370
1213,6212,5938600,6212,6668370
1213,6212,5938600,6212,6669180
1213,6212,5938600,6212,6669550
1213,6212,5938600,6212,6670550
1213,6212,5938600,6212,6671360
1213,6212,5938600,6212,6672360
1213,6212,5938600,6212,6672680
1213,6212,5938600,6212,6673490
1213,6212,5938600,6212,6674490
1213,6212,5938600,6212,6674490
1213,6212,5938600,6212,6675490
1213,6212,5938600,6212,6676490
1213,6212,5938600,6212,6676490
1213,6212,5938600,6212,6677490
1213,6212,5938600,6212,6678490
1213,6212,5938600,6212,6679490
1213,6212,5938600,6212,6680490
1213,6212,5938600,6212,6680840
1213,6212,5938600,6212,6681840
1213,6212,5938600,6212,6681840
1213,6212,5938600,6212,6682310
1213,6212,5938600,6212,6682630
1213,6212,5938600,6212,6683630
1213,6212,5938600,6212,6683630
1213,6212,5938600,6212,6684100
1213,6212,5938600,6212,6684100
1213,6212,5938600,6212,6684910
1213,6212,5938600,6212,6685720
1213,6212,5938600,6212,6685950
1213,6212,5938600,6212,6686180
1213,6212,5938600,6212,6687180
1213,6212,5938600,6212,6688180
1213,6212,5938600,6212,6689180
1213,6212,5938600,6212,6697180
1213,6212,5938600,6212,6698180
1213,6212,5938600,6212,6698180
1213,6212,5938600,6212,6699180
1213,6212,5938600,6212,6699180
1213,6212,5938600,6212,6700180
1213,6212,5938600,6212,6701180
1213,6212,5938600,6212,6702180
1213,6212,5938600,6212,6702990
1213,6212,5938600,6212,6703990
1213,6212,5938600,6212,6704990
1213,6212,5938600,6212,6704990
1213,6212,5938600,6212,6705640
1213,6212,5938710,6212,6705750
1213,6212,5938710,6212,6706750
1213,6212,5938710,6212,6707220
1213,6212,5938710,6212,6707540
1213,6212,5938710,6212,6708540
1213,6212,5938710,6212,6709010
1213,6212,5938710,6212,6710010
1213,6212,5938710,6212,6710470
1213,6212,5938710,6212,6711470
1213,6212,5938710,6212,6712470
1213,6212,5938710,6212,6714470
1213,6212,5938710,6212,6714470
1213,6212,5938710,6212,6715470
1213,6212,5938710,6212,6723470
1213,6212,5938710,6212,6724470
1213,6212,5938710,6212,6725280
1213,6212,5938710,6212,6726280
1213,6212,5938710,6212,6727280
1213,6212,5938710,6212,6728280
1213,6212,5938710,6212,6729280
1213,6212,5938710,6212,6729280
1213,6212,5938710,6212,6729280
1213,6212,5938710,6212,6729500
1213,6212,5938710,6212,6730500
1213,6212,5938710,6212,6731500
1213,6212,5938710,6212,6732150
1213,6212,5938710,6212,6732960
1213,6212,5938710,6212,6733960
1213,6212,5938710,6212,6734190
1213,6212,5938710,6212,6734190
1213,6212,5938710,6212,6735190
1213,6212,5938710,6212,6735510
1213,6212,5938820,6212,6735620
1213,6212,5938820,6212,6736620
1213,6212,5938820,6212,6736620
1213,6212,5938820,6212,6737430
1213,6212,5938820,6212,6738430
1213,6212,5938820,6212,6739430
1213,6212,5938820,6212,6739430
1213,6212,5938820,6212,6740240
1213,6212,5938820,6212,6741240
1213,6212,5938820,6212,6742240
1213,6212,5938820,6212,6743240
1213,6212,5938820,6212,6744050
1213,6212,5938820,6212,6745050
1213,6212,5938820,6212,6745860
1213,6212,5938820,6212,6746860
1213,6212,5938820,6212,6747860
1213,6212,5938820,6212,6748670
1213,6212,5938820,6212,6749150
1213,6212,5938820,6212,6749620
1213,6212,5938820,6212,6749620
1213,6212,5938820,6212,6750090
1213,6212,5938820,6212,6750090
1213,6212,5938820,6212,6750550
1213,6212,5938820,6212,6751200
1213,6212,5938820,6212,6751790
1213,6212,5938820,6212,6752600
1213,6212,5938820,6212,6753600
1213,6212,5938820,6212,6754600
1213,6212,5938820,6212,6754600
1213,6212,5938820,6212,6755070
1213,6212,5938820,6212,6756070
1213,6212,5938820,6212,6756390
1213,6212,5938820,6212,6757390
1213,6212,5938820,6212,6758390
1213,6212,5939820,6212,6759390
1213,6212,5939820,6212,6760390
1213,6212,5939820,6212,6760740
1213,6212,5939820,6212,6761740
1213,6212,5939820,6212,6762740
1213,6212,5939820,6212,6763210
1213,6212,5939820,6212,6763860
1213,6212,5939820,6212,6764860
1213,6212,5939820,6212,6764860
1213,6212,5939820,6212,6765670
1213,6212,5939820,6212,6766670
1213,6212,5939820,6212,6767670
1213,6212,5939820,6212,6768480
1213,6212,5939820,6212,6769130
1213,6212,5939820,6212,6770130
1213,6212,5939820,6212,6770130
